geoid10,tractce10,aland10,awater10,ces_score,ces_percentile,ces_decile,pollution_pctile,popchar_pctile,total_pop_acs2019,hpi_score,hpi_percentile,hpi_quartile,hpi_least_healthy_25,disadvantage_pctile,leb,pop_hpi,name,population,median_hh_income,households,hh_no_vehicle,pct_no_vehicle,dist_venue_km,dist_28x28_km,dist_stop_km,venue_access,a_base,a_plan,access_change,ces_disadvantage_decile,hpi_disadvantage_decile,venue_within_3km,project_within_3km,project_closer_than_stop
06037104500,104500,531003,0,54.8896265391503,92.4735249621785,10.0,85.9987554449284,88.2753403933434,3025.0,-0.51951077,0.202952503,1.0,Yes,0.797047497,81.3,3025.0,"Census Tract 1045, Los Angeles County, California",3025.0,64229.0,625.0,24.0,0.0384,10.718888985770258,10.143775743700793,10.598921431090007,0.0853323212818431,0.0862149128210816,0.08973619202318091,0.0035212792020993117,9,8,False,False,True
06037104810,104810,1123357,0,58.6860322474571,94.8940998487141,10.0,97.1001866832607,78.7191124558749,5631.0,-0.544436981,0.192554557,1.0,Yes,0.807445443,78.7,5631.0,"Census Tract 1048.10, Los Angeles County, California",5631.0,74149.0,1095.0,37.0,0.0337899543378995,11.029391559189209,9.67045899060693,9.56547849242952,0.08312972398309734,0.09464786670253787,0.09464786670253787,0.0,9,8,False,False,False
06037106403,106403,1105659,0,26.2251524069806,51.3615733736763,6.0,41.2072184194151,54.1099344427635,3667.0,-0.429967749,0.249293967,1.0,Yes,0.7507060329999999,79.9,3667.0,"Census Tract 1064.03, Los Angeles County, California",3667.0,72604.0,828.0,23.0,0.0277777777777777,15.307066450982976,13.232635989087532,16.305227984968873,0.06132310817557997,0.057786005527843305,0.0702610535930745,0.012475048065231191,3,7,False,False,True
06037107010,107010,684680,0,36.2969863242739,69.5789208270298,7.0,53.105164903547,74.0922844175492,3141.0,-0.500702113,0.214249037,1.0,Yes,0.785750963,75.1,3141.0,"Census Tract 1070.10, Los Angeles County, California",3141.0,69934.0,735.0,18.0,0.0244897959183673,14.723490788035194,13.410057928548158,16.0900443365373,0.06359910871451974,0.058513598929762344,0.06939597362886882,0.010882374699106474,5,7,False,False,True
06037106641,106641,1135492,0,19.5761453051892,36.4220877458396,4.0,21.9041692594897,47.9198184568835,2372.0,0.408205213,0.733247754,3.0,No,0.266752246,81.0,2372.0,"Census Tract 1066.41, Los Angeles County, California",2372.0,110357.0,794.0,18.0,0.0226700251889168,13.958978857441007,9.997757947357004,18.71787714805659,0.06684948281095889,0.05071539864516099,0.09092762404725604,0.040212225402095056,2,2,False,False,True
06037107020,107020,994796,0,29.5429792717803,57.91729702471,6.0,61.3441194772869,50.2647503782148,5317.0,-0.07716045,0.443003851,2.0,No,0.5569961489999999,79.1,5317.0,"Census Tract 1070.20, Los Angeles County, California",5317.0,84289.0,1229.0,39.0,0.0317331163547599,14.200257023210638,13.001461612013458,15.76875925785324,0.0657883612410639,0.05963470431073631,0.07142111500287837,0.011786410692142063,4,5,False,False,True
06037108101,108101,1128632,0,22.0057726981546,42.1709531013616,5.0,40.099564405725,42.0196671709531,2327.0,0.371410291,0.711168164,3.0,No,0.2888318359999999,81.6,2327.0,"Census Tract 1081.01, Los Angeles County, California",2327.0,121563.0,777.0,8.0,0.0102960102960102,12.864244123145188,6.362056234272366,19.52367673981577,0.0721279855661647,0.04872421314549395,0.1358316166269865,0.08710740348149255,3,2,False,False,True
06037117530,117530,544539,12335,52.641764713809,90.6202723146747,10.0,79.2283758556316,89.7755925365608,6742.0,-0.493371924,0.217715019,1.0,Yes,0.782284981,81.2,6742.0,"Census Tract 1175.30, Los Angeles County, California",6742.0,55483.0,1649.0,206.0,0.1249241964827168,6.145190422433824,5.3162263376590655,10.14783525213239,0.13995428265428592,0.08970351439385661,0.15832238215368044,0.06861886775982383,8,7,False,False,True
06037119800,119800,1236126,5942,42.9270823556262,79.3746848209783,8.0,81.4312383322962,68.9611699445285,6054.0,-0.141520218,0.406675225,2.0,No,0.593324775,85.9,6054.0,"Census Tract 1198, Los Angeles County, California",6054.0,82981.0,1486.0,65.0,0.0437415881561238,8.50377609379755,8.19688790284972,8.705274943076743,0.1052213341445018,0.10303675123736189,0.10873243324952814,0.005695682012166248,6,5,False,False,True
06037117405,117405,201835,0,51.6735270755102,89.6621280887544,9.0,77.1001866832607,89.649520927887,3574.0,-0.902155204,0.064955071,1.0,Yes,0.935044929,78.64285714,3574.0,"Census Tract 1174.05, Los Angeles County, California",3574.0,36538.0,876.0,85.0,0.0970319634703196,6.9007372818106925,5.788946457573792,11.222591656307003,0.12657046606298744,0.08181570882178561,0.14729825993610446,0.06548255111431885,8,10,False,False,True
06037120010,120010,553982,11621,68.4345230332911,98.7392839132627,10.0,94.6235220908525,96.7095310136157,2704.0,-0.669302628,0.136970475,1.0,Yes,0.863029525,81.8,2704.0,"Census Tract 1200.10, Los Angeles County, California",2704.0,49432.0,747.0,25.0,0.0334672021419009,5.339200465193993,4.723842382915888,9.506954031260499,0.15774860023603907,0.0951750618709076,0.17470781567723248,0.07953275380632488,10,9,False,False,True
06037119900,119900,1052217,0,46.7618750035242,84.1023701462431,9.0,77.5980087118855,79.9924357034796,5245.0,-0.155613938,0.397817715,2.0,No,0.602182285,82.7,5245.0,"Census Tract 1199, Los Angeles County, California",5245.0,78000.0,1242.0,15.0,0.0120772946859903,7.382477262194316,7.021760880862688,8.75817884701753,0.11929647629467305,0.1024781381523498,0.12466090860245843,0.022182770450108635,7,5,False,False,True
06037120030,120030,358619,0,57.8169106726189,94.4150277357539,10.0,92.3708774113255,86.1195158850227,2666.0,-1.101150263,0.025032092,1.0,Yes,0.974967908,82.35,2666.0,"Census Tract 1200.30, Los Angeles County, California",2666.0,30625.0,734.0,211.0,0.2874659400544959,5.610275056826371,5.327579827087161,8.585386839417515,0.15127963532581132,0.10432547134016013,0.15803830648160155,0.05371283514144143,9,10,False,False,True
06037119700,119700,1288667,21675,31.9717577375672,62.3676248108926,7.0,84.5675171126322,42.7887039838628,4913.0,0.066501289,0.528241335,3.0,No,0.4717586649999999,80.4,4913.0,"Census Tract 1197, Los Angeles County, California",4913.0,81688.0,1302.0,19.0,0.0145929339477726,7.588443332234361,7.272258327348056,7.192041950589749,0.11643553567464024,0.1220696873907011,0.1220696873907011,0.0,4,4,False,False,False
06037121010,121010,1919572,109621,54.8448992057367,92.3978819969743,10.0,93.6901057871811,79.2738275340393,4934.0,-0.265961275,0.337740693,2.0,No,0.662259307,79.6,4934.0,"Census Tract 1210.10, Los Angeles County, California",4934.0,62903.0,1298.0,93.0,0.071648690292758,9.118176416191389,6.734002779731204,6.631237689891228,0.09883203838982013,0.13104034242370105,0.13104034242370105,0.0,9,6,False,False,False
06037120300,120300,1718660,0,59.6885385371501,95.5370650529501,10.0,92.0721841941506,89.4351991931417,5238.0,-0.249340937,0.345314506,2.0,No,0.654685494,87.3,5238.0,"Census Tract 1203, Los Angeles County, California",5238.0,70208.0,1349.0,57.0,0.0422535211267605,6.206859276171386,6.142637841037034,7.837891972744095,0.13875669853945669,0.11314915401591041,0.14000429844764617,0.026855144431735756,9,6,False,False,True
06037120020,120020,537557,14554,70.3290027519602,99.155320221886,10.0,92.8189172370877,99.2057488653555,3872.0,-0.869493439,0.071758665,1.0,Yes,0.928241335,77.4,3872.0,"Census Tract 1200.20, Los Angeles County, California",3872.0,37045.0,1168.0,199.0,0.1703767123287671,5.542487670853134,5.084516870179182,9.074459731241333,0.15284705914770197,0.09926090596193034,0.16435158638495995,0.06509068042302961,10,9,False,False,True
06037121020,121020,824613,0,62.6635986371281,96.8986384266263,10.0,93.3042937149969,92.3474533535048,3610.0,-0.20518661,0.370089859,2.0,No,0.629910141,79.0,3610.0,"Census Tract 1210.20, Los Angeles County, California",3610.0,53345.0,1085.0,75.0,0.0691244239631336,7.898792918613944,5.339725283144387,5.241868924312878,0.1123747916313753,0.16020842669490737,0.16020842669490737,0.0,10,6,False,False,False
06037117520,117520,321695,4030,56.5486251572332,93.6333837619768,10.0,75.4075917859365,97.2894604135149,4168.0,-0.901906197,0.06508344,1.0,Yes,0.93491656,75.9,4168.0,"Census Tract 1175.20, Los Angeles County, California",4168.0,36003.0,1077.0,119.0,0.1104921077065923,6.656582907399372,5.762053753980035,10.444561566714432,0.13060656589163208,0.08737774655417277,0.14788406546035163,0.06050631890617886,9,10,False,False,True
06037121210,121210,2005265,29716,42.5358717777011,78.7191124558749,8.0,97.4984443061606,49.1679273827534,2926.0,-0.744236904,0.107445443,1.0,Yes,0.892554557,81.1,2926.0,"Census Tract 1212.10, Los Angeles County, California",2926.0,67375.0,766.0,84.0,0.1096605744125326,10.576433345076438,8.363206380353425,8.256762066417338,0.0863823917256267,0.10802913511495624,0.10802913511495624,0.0,6,9,False,False,False
06037122120,122120,719823,0,47.6708258928929,85.0983358547655,9.0,83.6963285625389,76.6389309127585,5011.0,-0.401275654,0.264569961,2.0,No,0.7354300389999999,77.3,5011.0,"Census Tract 1221.20, Los Angeles County, California",5011.0,61625.0,1086.0,32.0,0.0294659300184162,6.312943235021934,4.7814899175918235,4.662582691036173,0.13674384825127125,0.17659786259421742,0.17659786259421742,0.0,7,7,False,False,False
06037127520,127520,363718,0,58.5083673021039,94.7932425617751,10.0,94.411947728687,84.1275844679778,4870.0,-1.230089733,0.012195122,1.0,Yes,0.987804878,77.4,4870.0,"Census Tract 1275.20, Los Angeles County, California",4870.0,35728.0,1499.0,331.0,0.2208138759172782,5.223230305602238,4.356643220984596,10.15431383558457,0.16068825206417095,0.08965141332224247,0.18668407783488547,0.097032664512643,9,10,False,False,True
06037600202,600202,829152,0,46.5356553582826,83.9006555723651,9.0,48.7367766023647,98.1089258698941,7767.0,-1.024859096,0.035558408,1.0,Yes,0.964441592,78.7,7767.0,"Census Tract 6002.02, Los Angeles County, California",7767.0,34819.0,2201.0,385.0,0.1749204906860517,3.937526194128179,5.402101229939937,1.660717227439676,0.20253057111660963,0.3758385106418349,0.3758385106418349,0.0,7,10,False,False,False
06037600501,600501,651716,0,36.910406731301,70.4362077660111,8.0,65.7498444306161,66.238023197176,2712.0,-0.096529335,0.432092426,2.0,No,0.567907574,76.5,2712.0,"Census Tract 6005.01, Los Angeles County, California",2712.0,66908.0,871.0,33.0,0.0378874856486796,2.147581139359837,4.550996404951441,1.098812893382124,0.317704280120125,0.4764598136180467,0.4764598136180467,0.0,5,5,True,False,False
06037600400,600400,975400,0,40.9115009831213,76.48764498235,8.0,52.7069072806472,85.7539082198689,4147.0,-0.135473798,0.410012837,2.0,No,0.589987163,73.1,4147.0,"Census Tract 6004, Los Angeles County, California",4147.0,64625.0,1542.0,189.0,0.122568093385214,2.7515534224581293,4.788347929218837,1.8410359019419005,0.2665562468106266,0.3519842883071212,0.3519842883071212,0.0,6,5,True,False,False
06037296300,296300,1062634,0,32.822297246184,63.6913767019667,7.0,79.5519601742377,47.8189611699445,5027.0,0.209510173,0.609370988,3.0,No,0.390629012,81.1,5027.0,"Census Tract 2963, Los Angeles County, California",5027.0,80718.0,2054.0,37.0,0.0180136319376825,4.232533486766825,10.054614288292399,10.00539670814053,0.19111201151966226,0.09086451188627437,0.09086451188627437,0.0,5,3,False,False,False
06037600702,600702,2412262,43367,32.0110824428232,62.4180534543621,7.0,55.295581829496,60.7160867372668,4306.0,0.249436484,0.635173299,3.0,No,0.364826701,79.1,4306.0,"Census Tract 6007.02, Los Angeles County, California",4306.0,98571.0,1402.0,79.0,0.0563480741797432,0.8074335136602038,2.637282814244269,2.6125010377293663,0.5532706970642126,0.27681652947802304,0.27681652947802304,0.0,4,3,True,True,False
06037135202,135202,1762611,0,22.9441264897827,44.3393847705497,5.0,40.1244555071562,45.095814422592,4708.0,0.238339119,0.628241335,3.0,No,0.371758665,80.2,4708.0,"Census Tract 1352.02, Los Angeles County, California",4708.0,116321.0,1483.0,9.0,0.0060687795010114,13.955353821509854,7.573896131116374,23.39494847566593,0.066865686491598,0.04099209313754052,0.11663309010366957,0.07564099696612905,3,3,False,False,True
06037135203,135203,4501428,0,15.6238591347505,26.9541099344428,3.0,18.2327317983821,36.434694906707,7515.0,0.471968541,0.773684211,4.0,No,0.226315789,82.2,7515.0,"Census Tract 1352.03, Los Angeles County, California",7515.0,116518.0,2545.0,56.0,0.0220039292730844,15.696270616127869,7.9923933258781314,24.92112193954931,0.05989361474735823,0.03857857705125965,0.11120510010635543,0.07262652305509577,2,2,False,False,True
06037137302,137302,2446882,0,15.0288960679407,25.6303580433686,3.0,20.3235843186061,32.1986888552698,4449.0,0.563118204,0.820924262,4.0,No,0.1790757379999999,85.0,4449.0,"Census Tract 1373.02, Los Angeles County, California",4449.0,145286.0,1602.0,72.0,0.0449438202247191,15.558546781010625,9.553292779627833,23.52924454731891,0.06039177309610297,0.04076766400493576,0.09475715503036251,0.05398949102542675,1,1,False,False,True
06037132900,132900,1184827,9259,49.2298137073759,87.077660110943,9.0,91.9477286869944,71.3313161875946,3885.0,-0.03283834,0.471630295,2.0,No,0.528369705,82.1,3885.0,"Census Tract 1329, Los Angeles County, California",3885.0,81042.0,1343.0,128.0,0.0953090096798213,4.280459222654226,2.877031931978489,14.329367385471798,0.1893774684803549,0.06523426406674397,0.2579292658777999,0.19269500181105592,8,5,False,True,True
06037131200,131200,1128420,0,28.544403359397,55.988401412002,6.0,53.7523335407592,52.571860816944,3417.0,-0.001798437,0.489088575,2.0,No,0.510911425,80.9,3417.0,"Census Tract 1312, Los Angeles County, California",3417.0,81929.0,1212.0,120.0,0.099009900990099,5.15784587731201,3.1539753682692635,13.606230887890217,0.16239445090439886,0.06846393211742828,0.24073325220911118,0.1722693200916829,4,4,False,False,True
06037131600,131600,2184453,6443,37.5723724496376,71.4321734745335,8.0,66.4841319228376,67.4104891578417,5336.0,-0.041574031,0.465982028,2.0,No,0.534017972,83.3,5336.0,"Census Tract 1316, Los Angeles County, California",5336.0,77222.0,1450.0,17.0,0.0117241379310344,7.618007487062852,5.701848041251189,17.008531796543817,0.11603610248670315,0.05552923532566487,0.1492125744786817,0.09368333915301683,5,5,False,False,True
06037137301,137301,1600832,8849,12.93315132635,20.3857791225416,3.0,26.372121966397,20.1462430660615,2271.0,0.527382596,0.801668806,4.0,No,0.198331194,82.1,2271.0,"Census Tract 1373.01, Los Angeles County, California",2271.0,156250.0,765.0,6.0,0.0078431372549019,13.45355115661802,8.661781878432564,22.088466841667103,0.06918714917628517,0.04331166754629755,0.1035005770759783,0.060188909529680756,1,2,False,False,True
06037137201,137201,1993253,3350,31.9348321162036,62.3171961674231,7.0,76.7517112632234,47.428139183056,6029.0,0.187449628,0.59550706,3.0,No,0.40449294,81.7,6029.0,"Census Tract 1372.01, Los Angeles County, California",6029.0,77146.0,2284.0,333.0,0.1457968476357267,11.771497678959195,8.807460073390908,20.5853675168553,0.07829935260039873,0.04632768004617633,0.10196319867904924,0.05563551863287291,4,3,False,False,True
06037137504,137504,3837565,0,5.80516244791202,4.31164901664145,1.0,13.0429371499689,4.87897125567322,2155.0,0.741983997,0.902182285,4.0,No,0.097817715,84.6,2155.0,"Census Tract 1375.04, Los Angeles County, California",2155.0,143875.0,699.0,18.0,0.0257510729613733,8.513327768776989,8.167897515679835,16.198295183458335,0.10511568867436989,0.05814529808523231,0.10907626293702588,0.05093096485179357,1,1,False,False,True
06037137401,137401,2359367,14784,16.4747796022441,29.0090771558245,3.0,59.4648413192284,17.5995965708522,4299.0,0.547752157,0.813863928,4.0,No,0.186136072,85.3,4299.0,"Census Tract 1374.01, Los Angeles County, California",4299.0,125781.0,1612.0,70.0,0.043424317617866,11.600046131335864,10.242898800570549,19.23717040039157,0.07936478879335496,0.04941402282112775,0.08894503257018133,0.039531009749053575,2,2,False,False,True
06037460900,460900,2433097,20361,34.1553033585305,66.1623802319718,7.0,65.9240821406347,59.2788703983863,6731.0,0.024323922,0.504878049,3.0,No,0.495121951,81.5,6731.0,"Census Tract 4609, Los Angeles County, California",6731.0,79101.0,2002.0,74.0,0.0369630369630369,1.8669638661444579,15.040761618652366,3.4326773055296154,0.34880104762004455,0.22559729280372692,0.22559729280372692,0.0,5,4,True,False,False
06037461700,461700,2185719,23766,28.9104129797815,56.7700453857791,6.0,66.8326073428749,45.6631366616238,1526.0,0.594402887,0.837227214,4.0,No,0.162772786,83.1,1526.0,"Census Tract 4617, Los Angeles County, California",1526.0,123854.0,659.0,15.0,0.0227617602427921,0.20332072557813893,13.16629934889394,2.148829506964945,0.831033637785593,0.3175783248308886,0.3175783248308886,0.0,4,1,True,False,False
06037462400,462400,1305486,10596,17.9769320256462,32.7029752899647,4.0,45.7373988799004,26.8154311649017,3944.0,0.364187006,0.705263158,3.0,No,0.294736842,84.0,3944.0,"Census Tract 4624, Los Angeles County, California",3944.0,91116.0,1605.0,48.0,0.0299065420560747,3.7121489948679036,12.814283557351613,1.389212318519634,0.2122173982803006,0.4185479843079012,0.4185479843079012,0.0,2,2,False,False,False
06037462100,462100,1043915,0,27.2845984820885,53.5804336863338,6.0,47.1313005600498,53.2652546646495,5748.0,-0.134958849,0.410269576,2.0,No,0.589730424,82.1,5748.0,"Census Tract 4621, Los Angeles County, California",5748.0,61417.0,1862.0,234.0,0.1256713211600429,2.831451917244452,13.390273280786124,1.3210740913642909,0.26099766396629914,0.43083501889085146,0.43083501889085146,0.0,4,5,True,False,False
06037461600,461600,1649673,11915,39.1284916335101,73.6636409480585,8.0,75.2831362787803,65.0025214321735,6058.0,-0.33035759,0.301668806,2.0,No,0.698331194,85.3,6058.0,"Census Tract 4616, Los Angeles County, California",6058.0,71250.0,1786.0,190.0,0.1063829787234042,1.071481991734297,13.75789697493174,1.6793862296998483,0.482746171094046,0.37321980269788224,0.37321980269788224,0.0,6,6,True,False,False
06037462500,462500,2422841,144779,16.2990612077224,28.5678265254665,3.0,54.3497199751089,18.8350983358548,6146.0,0.428090792,0.747240051,3.0,No,0.252759949,82.1,6146.0,"Census Tract 4625, Los Angeles County, California",6146.0,92743.0,2333.0,226.0,0.0968709815687955,5.666313241096724,11.895284822844296,1.7427596255168527,0.1500079524969161,0.3645962958972598,0.3645962958972598,0.0,2,2,False,False,False
06037463000,463000,1799199,0,17.5151377308426,31.6061522945033,4.0,76.9383945239577,15.0655572365103,2665.0,0.674582187,0.87406932,4.0,No,0.1259306799999999,86.1,2665.0,"Census Tract 4630, Los Angeles County, California",2665.0,116181.0,1049.0,23.0,0.0219256434699714,3.2013368292330497,9.383918398887117,0.9138007808978694,0.23801947823891784,0.5225204263585078,0.5225204263585078,0.0,2,1,False,False,False
06037404803,404803,472104,16805,48.45439201924,86.0816944024206,9.0,95.7311761045426,63.9939485627837,1719.0,-0.338934069,0.296662388,2.0,No,0.703337612,75.2,1719.0,"Census Tract 4048.03, Los Angeles County, California",1719.0,66736.0,445.0,3.0,0.0067415730337078,5.3466300719068425,6.4528268018074515,7.270262811028051,0.15756393372074234,0.12091514173727849,0.1341772761655324,0.013262134428253913,7,6,False,False,True
06037404802,404802,1041779,0,62.7716528362837,96.9868885526979,10.0,95.5320472930927,88.8174483106404,4196.0,-0.40440498,0.263414634,2.0,No,0.736585366,85.1,4196.0,"Census Tract 4048.02, Los Angeles County, California",4196.0,61921.0,1059.0,75.0,0.0708215297450425,6.119765347453492,6.150757647829192,6.515275764215653,0.140454067121421,0.13306231619091718,0.13984532118824883,0.006783004997331643,10,7,False,False,True
06037405001,405001,1675691,25952,50.2682129743649,88.2123045890065,9.0,88.6994399502178,77.1558245083207,6029.0,-0.422057446,0.253145058,2.0,No,0.746854942,77.7,6029.0,"Census Tract 4050.01, Los Angeles County, California",6029.0,80042.0,1357.0,43.0,0.0316875460574797,8.331697737250934,7.018836217939023,3.254458368938231,0.10716163640921726,0.23504754619318705,0.23504754619318705,0.0,8,7,False,False,False
06037405800,405800,1895335,0,28.428077913315,55.7740796772567,6.0,69.4212818917237,43.1921331316188,5825.0,0.099991782,0.549422336,3.0,No,0.450577664,78.4,5825.0,"Census Tract 4058, Los Angeles County, California",5825.0,79728.0,1641.0,12.0,0.0073126142595978,9.108823090583373,11.76157891802226,3.438881523055336,0.09892348407318806,0.22528197583243623,0.22528197583243623,0.0,4,4,False,False,False
06037430002,430002,2149810,0,35.3650399472935,68.0912758446798,7.0,73.4038581207218,56.8204740292486,6522.0,0.13481303,0.569833119,3.0,No,0.430166881,81.4,6522.0,"Census Tract 4300.02, Los Angeles County, California",6522.0,73218.0,2409.0,239.0,0.0992112909921129,8.386176871088907,10.116561159604741,1.2700824261300094,0.10653965014021606,0.4405126388757521,0.4405126388757521,0.0,5,4,False,False,False
06037407400,407400,607014,0,34.2393341020166,66.2884518406455,7.0,55.357809583074,66.5658093797277,1977.0,-0.220775324,0.36084724,2.0,No,0.63915276,85.4,1977.0,"Census Tract 4074, Los Angeles County, California",1977.0,96164.0,525.0,5.0,0.0095238095238095,3.514592882126128,7.69995665101188,8.774740315487449,0.22150391543811904,0.10230450812238603,0.11494310145599303,0.012638593333606993,5,6,False,False,True
06037190510,190510,318392,0,46.1888639410777,83.4720121028744,9.0,79.5644057249533,77.2440746343923,4051.0,-0.591988616,0.171630295,1.0,Yes,0.8283697050000001,79.0,4051.0,"Census Tract 1905.10, Los Angeles County, California",4051.0,41950.0,1712.0,415.0,0.2424065420560747,2.2508202775111696,4.241238114465623,0.2725964354394336,0.3076146678787179,0.7857950660176847,0.7857950660176847,0.0,7,8,True,False,False
06037403722,403722,1796712,6587,33.0733643715788,64.1578416540595,7.0,76.602364654636,50.0252143217347,5628.0,-0.20842395,0.368421053,2.0,No,0.631578947,82.8,5628.0,"Census Tract 4037.22, Los Angeles County, California",5628.0,57377.0,1728.0,53.0,0.0306712962962962,9.465871183716395,10.049826493879484,4.834576882551363,0.09554866312093319,0.17139203409771794,0.17139203409771794,0.0,5,6,False,False,False
06037501900,501900,1380071,0,29.9577798001483,58.5854765506808,6.0,63.9950217797138,49.7226424609178,4153.0,0.252614271,0.636713736,3.0,No,0.3632862639999999,80.7,4153.0,"Census Tract 5019, Los Angeles County, California",4153.0,96591.0,1276.0,38.0,0.0297805642633228,9.51806443214446,6.4508096367445065,8.46806437962839,0.09507452691997975,0.10561820873880125,0.13421360211223052,0.02859539337342927,4,3,False,False,True
06037503301,503301,1091388,0,22.1142397971115,42.3978819969743,5.0,56.9383945239577,33.4341906202723,3374.0,0.259727146,0.641206675,3.0,No,0.358793325,79.0,3374.0,"Census Tract 5033.01, Los Angeles County, California",3374.0,98929.0,1004.0,41.0,0.0408366533864541,10.71134620445977,6.144418839658707,9.019095315232692,0.0853872802102966,0.09980941078378944,0.13996939743355957,0.040159986649770135,3,3,False,False,True
06037502100,502100,1932479,0,51.4215032623737,89.3469490670701,9.0,94.4866210329807,71.7095310136157,5036.0,-0.325322572,0.305006418,2.0,No,0.6949935819999999,83.1,5036.0,"Census Tract 5021, Los Angeles County, California",5036.0,66808.0,1593.0,88.0,0.0552416823603264,7.4379939323634945,6.384871628767364,8.014134995074075,0.11851158083493651,0.11093687864076439,0.13541196790808857,0.024475089267324182,8,6,False,False,True
06037502200,502200,1750404,11542,58.5866805911046,94.8310640443772,10.0,94.8973242065961,83.3963691376702,6937.0,-0.208801094,0.368035944,2.0,No,0.6319640559999999,80.1,6937.0,"Census Tract 5022, Los Angeles County, California",6937.0,68882.0,1875.0,91.0,0.0485333333333333,7.138522576634401,5.882159052746665,7.671717753509007,0.12287242439690317,0.11531740635762164,0.14530323875628834,0.0299858323986667,9,6,False,False,True
06037502301,502301,1598867,0,62.4830949739768,96.7977811396873,10.0,99.7261978842564,72.4785678265255,5794.0,-0.443151542,0.242362003,1.0,Yes,0.757637997,82.1,5794.0,"Census Tract 5023.01, Los Angeles County, California",5794.0,67238.0,1409.0,36.0,0.0255500354861604,8.406170920933752,4.591725950148484,6.390140472877416,0.10631318614192585,0.13531542514923822,0.17883565985086336,0.04352023470162514,10,7,False,False,True
06037503202,503202,1140900,0,33.6741280191954,65.2420574886536,7.0,67.2930927193528,56.8835098335855,5028.0,-0.377212483,0.277021823,2.0,No,0.722978177,82.1,5028.0,"Census Tract 5032.02, Los Angeles County, California",5028.0,68107.0,1293.0,114.0,0.0881670533642691,11.247805290076238,4.44794047892046,6.954767227203384,0.08164728098757809,0.12571078089881013,0.18355560305206486,0.05784482215325473,5,7,False,False,True
06037503401,503401,1938960,0,25.8669738608121,50.743822491175,6.0,64.5675171126322,39.1326273323248,6492.0,0.281297298,0.653786906,3.0,No,0.346213094,79.7,6492.0,"Census Tract 5034.01, Los Angeles County, California",6492.0,100498.0,2209.0,76.0,0.0344047080126754,10.635499874683367,7.28987429498944,11.290771548150913,0.08594387957287591,0.08136185723429586,0.12062909091449303,0.039267233680197175,3,3,False,False,True
06037553200,553200,1860204,62552,35.5668318152486,68.5325264750378,7.0,73.9639079029247,57.0095814422592,7637.0,0.055811503,0.521309371,3.0,No,0.478690629,79.2,7637.0,"Census Tract 5532, Los Angeles County, California",7637.0,86314.0,1954.0,47.0,0.0240532241555783,13.748785167124796,3.302626580912686,1.6691843654162504,0.06780219446337933,0.37464628257106297,0.37464628257106297,0.0,5,4,False,False,False
06037554700,554700,801439,0,35.6897732497254,68.6964195663137,7.0,62.2028624766646,65.6328794755421,4328.0,-0.341602487,0.295892169,2.0,No,0.704107831,84.3,4328.0,"Census Tract 5547, Los Angeles County, California",4328.0,78152.0,976.0,33.0,0.033811475409836,14.110721927497798,3.0569750492004317,4.099405247880279,0.06617817499376029,0.19610130032628414,0.24648906830153783,0.05038776797525368,5,6,False,False,True
06037554801,554801,904448,0,38.023574417077,72.1886031265759,8.0,82.6260112009956,56.833081190116,2744.0,-0.395725015,0.268035944,2.0,No,0.731964056,79.2,2744.0,"Census Tract 5548.01, Los Angeles County, California",2744.0,51896.0,727.0,35.0,0.0481430536451169,13.12129428214906,4.121295112311577,4.4828475743905,0.0708150386232029,0.18238697801318413,0.19526310787988047,0.01287612986669634,5,7,False,False,True
06037553701,553701,996092,90558,62.6645669642867,96.9238527483611,10.0,98.332296204107,81.1649016641452,3981.0,-0.615541102,0.159563543,1.0,Yes,0.840436457,79.6,3981.0,"Census Tract 5537.01, Los Angeles County, California",3981.0,51629.0,899.0,14.0,0.0155728587319243,8.68860121359951,7.963046604128639,3.5083644911584315,0.10321407372989397,0.2218099272942877,0.2218099272942877,0.0,10,8,False,False,False
06037553801,553801,1294831,0,60.4350984967863,95.940494200706,10.0,92.2713130056005,90.4185577407968,4954.0,-0.644366041,0.145699615,1.0,Yes,0.8543003849999999,75.3,4954.0,"Census Tract 5538.01, Los Angeles County, California",4954.0,56842.0,1080.0,11.0,0.0101851851851851,9.093030248966151,7.610791652168664,3.4568104451747366,0.09907827236547041,0.22437570821138955,0.22437570821138955,0.0,10,8,False,False,False
06037553502,553502,1265573,0,46.7756562641073,84.1149773071104,9.0,89.0603609209708,70.0706001008573,4066.0,-0.151440917,0.400513479,2.0,No,0.599486521,77.4,4066.0,"Census Tract 5535.02, Los Angeles County, California",4066.0,66159.0,1195.0,12.0,0.0100418410041841,10.891020035567433,5.805303061967896,1.7433486875771091,0.0840970746839954,0.36451800842101023,0.36451800842101023,0.0,7,5,False,False,False
06037553601,553601,2038439,0,58.8075224500266,95.0075642965204,10.0,98.2700684505289,75.4160363086233,4699.0,-0.687348039,0.128369705,1.0,Yes,0.871630295,79.4125,4699.0,"Census Tract 5536.01, Los Angeles County, California",4699.0,48333.0,1274.0,109.0,0.0855572998430141,9.613135465194556,7.010770158266074,2.824648414688578,0.0942228621578862,0.26146194148447627,0.26146194148447627,0.0,9,9,False,False,False
