stop_id,stop_name,stop_lat,stop_lon,location_type,feed
bus_730,Clinton / Hoover,34.081702,-118.284611,,bus
bus_732,Vanowen / Clybourn,34.19385,-118.36384,,bus
bus_739,Rosemead / Huntington,34.13074,-118.073317,,bus
bus_744,Coliseum / Cherrywood,34.018156,-118.329212,,bus
bus_746,Coliseum / Grayburn,34.018146,-118.332096,,bus
bus_756,Hollywood Way / Magnolia,34.168185,-118.346947,,bus
bus_758,Colorado / Ellenwood,34.140099,-118.218791,,bus
bus_759,Hooper / 51st,33.997241,-118.25223,,bus
bus_760,Lake / Colorado,34.146144,-118.132179,,bus
bus_761,Paramount / 70th,33.882168,-118.159866,,bus
bus_765,Colorado / Eagle Rock,34.139316,-118.214482,,bus
bus_766,Hooper / 55th,33.99274,-118.252213,,bus
bus_767,Hooper / Slauson,33.989058,-118.252218,,bus
bus_768,Colorado / Broadway,34.142918,-118.225186,,bus
bus_769,Hooper / 60th,33.985368,-118.252211,,bus
bus_770,Colorado / El Rio,34.139607,-118.216112,,bus
bus_771,Hooper / Gage,33.982285,-118.252168,,bus
bus_772,Colorado / Genevieve,34.137636,-118.190222,,bus
bus_773,Colorado / Glengarry,34.140602,-118.182664,,bus
bus_774,Colorado / Highland View,34.139397,-118.208646,,bus
bus_775,Colorado / Loleta,34.13933,-118.197985,,bus
bus_776,Colorado / Maywood,34.139315,-118.211429,,bus
bus_778,Colorado / Mount Royal,34.139563,-118.203161,,bus
bus_781,Colorado / Mount Helena,34.139603,-118.195646,,bus
bus_782,Colorado / Mount Royal,34.139285,-118.203838,,bus
bus_786,Colorado / Sierra Villa,34.142178,-118.222725,,bus
bus_787,Colorado / Townsend,34.139628,-118.200795,,bus
bus_789,Compton / 105th,33.940428,-118.246108,,bus
bus_790,Somerset / Lakewood,33.896423,-118.142956,,bus
bus_791,Compton / Tajauta,33.89572,-118.246491,,bus
bus_792,Compton / White,33.896016,-118.195753,,bus
bus_793,Compton / 103rd,33.943033,-118.246112,,bus
bus_794,Hooper / Gage,33.982321,-118.251931,,bus
bus_795,Compton / 108th,33.938169,-118.246115,,bus
bus_796,Compton / 111th,33.934578,-118.246153,,bus
bus_797,Compton / 113th,33.93194,-118.246152,,bus
bus_799,Compton / 32nd,34.012612,-118.248455,,bus
bus_800,Compton / 42nd,34.006429,-118.247229,,bus
bus_801,Compton / 46th,34.002057,-118.247606,,bus
bus_802,Compton / 48th Pl,33.999158,-118.247607,,bus
bus_803,Compton / 51st,33.996459,-118.247606,,bus
bus_804,Compton / 53rd,33.994626,-118.247603,,bus
bus_805,Compton / 55th,33.993153,-118.247903,,bus
bus_806,Compton / 60th,33.985971,-118.247578,,bus
bus_807,Compton / 66th,33.979884,-118.247533,,bus
bus_808,Compton / 68th,33.978288,-118.247529,,bus
bus_809,Compton / 70th,33.976232,-118.247516,,bus
bus_811,Compton / 76th,33.970624,-118.247503,,bus
bus_813,Compton / 83rd,33.963089,-118.247494,,bus
bus_814,Compton / 95th,33.950439,-118.245979,,bus
bus_815,Compton / 96th,33.948872,-118.246037,,bus
bus_817,Compton / Century,33.945495,-118.24611,,bus
bus_818,Compton / Florence,33.974529,-118.247504,,bus
bus_819,Compton / Gage,33.981865,-118.247539,,bus
bus_820,Imperial / Compton,33.929612,-118.246574,,bus
bus_821,Hooper / 60th,33.985093,-118.251966,,bus
bus_822,Compton / Slauson,33.989114,-118.247584,,bus
bus_823,Compton / Vernon,34.004165,-118.247348,,bus
bus_824,Compton / Firestone,33.960446,-118.247427,,bus
bus_825,41st / Compton,34.008561,-118.247638,,bus
bus_826,Compton / Nadeau,33.967222,-118.247506,,bus
bus_827,Somerset / Touchwood,33.896456,-118.138151,,bus
bus_829,Hooper / Slauson,33.989127,-118.251978,,bus
bus_839,Corbin / Nordhoff,34.235763,-118.562183,,bus
bus_840,Nordhoff / Corbin,34.232126,-118.562628,,bus
bus_841,Hooper / 55th,33.992878,-118.251973,,bus
bus_842,Corbin / Prairie,34.238978,-118.562182,,bus
bus_843,Corbin / Nordhoff Way,34.232273,-118.562183,,bus
bus_847,Crenshaw / 132nd,33.912391,-118.326354,,bus
bus_848,144th / Crenshaw,33.900902,-118.326359,,bus
bus_849,Hooper / 51st,33.996516,-118.251977,,bus
bus_850,Crenshaw / 147th,33.898577,-118.326373,,bus
bus_852,Florence / Crenshaw,33.974405,-118.3303,,bus
bus_853,Hooper / 48th,34.000085,-118.251998,,bus
bus_855,Hooper / Vernon,34.003765,-118.251992,,bus
bus_858,Hooper / 42nd,34.006513,-118.251994,,bus
bus_859,Crenshaw / Northrop,33.919373,-118.326361,,bus
bus_860,Crenshaw / Saint Charles,34.041968,-118.329748,,bus
bus_862,Crenshaw Station,33.925047,-118.326344,,bus
bus_863,Park / Plaza Roadway,33.904788,-118.39351,,bus
bus_864,Crenshaw / Martin Luther King Jr,34.010754,-118.334947,,bus
bus_865,Crenshaw / 139th,33.90584,-118.326371,,bus
bus_868,Crenshaw / Coliseum,34.018517,-118.334952,,bus
bus_869,Crenshaw / Country Club,34.052896,-118.323772,,bus
bus_870,Crenshaw / Hyde Park,33.980421,-118.330696,,bus
bus_871,Santa Monica / Bronson,34.090635,-118.317726,,bus
bus_873,Crenshaw / Marine,33.894461,-118.326376,,bus
bus_876,Crenshaw / Stocker,34.008237,-118.33494,,bus
bus_878,Santa Monica / Bronson,34.090888,-118.31776,,bus
bus_880,Crenshaw / 104th,33.942125,-118.326321,,bus
bus_881,Crenshaw / 135th,33.909475,-118.326372,,bus
bus_882,Crenshaw / 154th,33.891298,-118.326377,,bus
bus_885,Crenshaw / 23rd,34.036613,-118.332707,,bus
bus_886,Crenshaw / 29th,34.02933,-118.334945,,bus
bus_887,Crenshaw / 30th,34.027912,-118.334946,,bus
bus_889,Pacific Coast Highway / Park,33.905843,-118.395858,,bus
bus_890,43rd / Crenshaw,34.005556,-118.3336,,bus
bus_891,43rd / Crenshaw,34.005441,-118.3335,,bus
bus_892,Crenshaw / 43rd,34.005688,-118.333805,,bus
bus_893,Crenshaw / 48th,34.000291,-118.330613,,bus
bus_894,Crenshaw / 50th,33.997964,-118.33063,,bus
bus_895,Crenshaw / 52nd,33.995257,-118.330639,,bus
bus_896,Crenshaw / 54th,33.993408,-118.330642,,bus
bus_898,Firestone / State,33.954636,-118.211968,,bus
bus_899,Crenshaw / 57th,33.991157,-118.330649,,bus
bus_901,Crenshaw / 60th,33.985274,-118.330676,,bus
bus_902,Crenshaw / 63rd,33.982785,-118.330695,,bus
bus_903,Crenshaw / 67th,33.978424,-118.330718,,bus
bus_904,Crenshaw / 76th,33.970752,-118.330691,,bus
bus_905,Crenshaw / 78th,33.968952,-118.33069,,bus
bus_908,Crenshaw / 8th,34.058956,-118.320448,,bus
bus_909,Crenshaw / 9th,34.05619,-118.321969,,bus
bus_915,Crenshaw / El Segundo,33.917235,-118.326363,,bus
bus_916,Crenshaw / Florence,33.97481,-118.330704,,bus
bus_918,Crenshaw / Olympic,34.054418,-118.322936,,bus
bus_921,Crenshaw / Redondo Beach,33.883189,-118.326362,,bus
bus_922,Compton / Willowbrook,33.895793,-118.223072,,bus
bus_924,Rosecrans / Crenshaw,33.901796,-118.32599,,bus
bus_925,Slauson / Crenshaw,33.989153,-118.331143,,bus
bus_926,Crenshaw / 43rd,34.004774,-118.333091,,bus
bus_928,Wilshire / Crenshaw,34.061618,-118.31957,,bus
bus_930,3835 Cross Creek,34.035875,-118.685577,,bus
bus_931,Cal State LA Busway Station,34.062495,-118.167989,,bus
bus_952,Culver / Vista Del Mar,33.958621,-118.448714,,bus
bus_954,Fair Oaks / Woodbury,34.183819,-118.15096,,bus
bus_955,Hill / 5th,34.049565,-118.251193,,bus
bus_956,6th / Oxford Terminal,34.063032,-118.308442,,bus
bus_957,Cypress / Alice,34.095248,-118.227733,,bus
bus_958,Cypress / Arvia,34.096432,-118.229553,,bus
bus_959,Broadway / Griffin,34.07357,-118.211471,,bus
bus_960,Cypress / Elm,34.09818,-118.232283,,bus
bus_961,Cypress / Idell,34.088209,-118.221706,,bus
bus_962,Cypress / Maceo,34.093346,-118.225264,,bus
bus_963,Cypress / Macon,34.10077,-118.234527,,bus
bus_964,Cypress / Figueroa,34.086672,-118.219225,,bus
bus_965,Cypress / Pepper,34.090888,-118.22317,,bus
bus_967,Obama / Hauser,34.021449,-118.366059,,bus
bus_968,Van Nuys / Huston,34.159264,-118.448572,,bus
bus_969,Van Nuys / Huston,34.159568,-118.448802,,bus
bus_970,Gardendale / Somerset Ranch,33.913628,-118.149333,,bus
bus_971,Gardendale / Brookshire,33.913527,-118.148664,,bus
bus_973,De Soto / Burbank,34.17175,-118.588356,,bus
bus_974,De Soto / Burbank,34.173577,-118.588409,,bus
bus_975,De Soto / Chase,34.224288,-118.588667,,bus
bus_976,De Soto / El Rancho,34.184921,-118.588743,,bus
bus_977,De Soto / Erwin,34.182833,-118.590415,,bus
bus_978,De Soto / Hart,34.197134,-118.588591,,bus
bus_979,De Soto / Ingomar,34.212088,-118.588644,,bus
bus_980,De Soto / Kittridge,34.190902,-118.588577,,bus
bus_981,De Soto / Lassen,34.249715,-118.588701,,bus
bus_982,De Soto / Nordhoff,34.235189,-118.588684,,bus
bus_983,De Soto / Osborne,34.232766,-118.58869,,bus
bus_984,De Soto / Oxnard,34.179397,-118.590612,,bus
bus_985,De Soto / Parthenia,34.22835,-118.588672,,bus
bus_986,De Soto / Plummer,34.24287,-118.588702,,bus
bus_987,De Soto / Roscoe,34.219666,-118.588661,,bus
bus_988,De Soto / Saticoy,34.208032,-118.588628,,bus
bus_989,De Soto / Sherman Way,34.200709,-118.588613,,bus
bus_990,De Soto / Strathern,34.215292,-118.588653,,bus
bus_991,De Soto / Superior,34.246502,-118.588698,,bus
bus_992,De Soto / Valerio,34.204416,-118.588616,,bus
bus_993,De Soto / Vanowen,34.193515,-118.588589,,bus
bus_997,Victory / De Soto,34.188228,-118.588667,,bus
bus_998,De Soto / Victory,34.188077,-118.58859,,bus
bus_999,Del Amo Station,33.848559,-118.211407,,bus
bus_1009,Del Mar / Madre,34.142314,-118.081876,,bus
bus_1010,Del Mar / Lotus,34.142362,-118.076248,,bus
bus_1011,Del Mar / Rosemead,34.142413,-118.073657,,bus
bus_1012,Devonshire / Melvin,34.257143,-118.560222,,bus
bus_1013,Devonshire / Amestoy,34.257424,-118.506376,,bus
bus_1014,Devonshire / Balboa,34.257642,-118.502151,,bus
bus_1015,Devonshire / Burnet,34.257144,-118.463163,,bus
bus_1016,Devonshire / Canoga,34.257113,-118.597467,,bus
bus_1017,Devonshire / Corbin,34.257149,-118.562476,,bus
bus_1018,Devonshire / De Soto,34.257112,-118.588743,,bus
bus_1020,Devonshire / Encino,34.257472,-118.515097,,bus
bus_1021,Devonshire / Etiwanda,34.257149,-118.531404,,bus
bus_1023,Devonshire / Gothic,34.257312,-118.488842,,bus
bus_1024,Devonshire / Haskell,34.257238,-118.476269,,bus
bus_1025,Devonshire / Hayvenhurst,34.257344,-118.493763,,bus
bus_1027,Devonshire / Lemona,34.257113,-118.458311,,bus
bus_1028,Devonshire / Lindley,34.25715,-118.527502,,bus
bus_1029,Devonshire / Louise,34.257459,-118.511235,,bus
bus_1030,Devonshire / Lurline,34.25713,-118.583845,,bus
bus_1031,Devonshire / Mason,34.257129,-118.579983,,bus
bus_1032,Devonshire / Montgomery,34.257271,-118.481293,,bus
bus_1033,Devonshire / Oakdale,34.257145,-118.566365,,bus
bus_1034,Devonshire / Oso,34.257136,-118.574628,,bus
bus_1035,Devonshire / Owensmouth,34.257352,-118.601916,,bus
bus_1036,Devonshire / Petit,34.257373,-118.498125,,bus
bus_1037,Devonshire / Reseda,34.257141,-118.535759,,bus
bus_1038,Devonshire / Sepulveda,34.257181,-118.467062,,bus
bus_1039,Devonshire / Tampa,34.257137,-118.55313,,bus
bus_1040,Devonshire / Topanga Canyon,34.257094,-118.605697,,bus
bus_1041,Devonshire / Tunney,34.257133,-118.558111,,bus
bus_1042,Devonshire / Vanalden,34.25714,-118.548881,,bus
bus_1043,Devonshire / Variel,34.257121,-118.592592,,bus
bus_1044,Devonshire / White Oak,34.257509,-118.519998,,bus
bus_1045,Devonshire / Wilbur,34.257141,-118.544992,,bus
bus_1046,Devonshire / Winnetka,34.257147,-118.570574,,bus
bus_1047,Devonshire / Woodley,34.257292,-118.485016,,bus
bus_1048,Devonshire / Woodman,34.257081,-118.454426,,bus
bus_1049,Devonshire / Zelzah,34.257293,-118.522956,,bus
bus_1054,Tyler / Mildred,34.066545,-118.036111,,bus
bus_1055,Tyler / Mildred,34.066591,-118.035801,,bus
bus_1060,Disneyland Employee's Entrance,33.810362,-117.915914,,bus
bus_1061,District / Cudahy,33.994901,-118.184794,,bus
bus_1062,District / Produce Plaza,34.000429,-118.203909,,bus
bus_1063,District / Corona,33.999386,-118.19355,,bus
bus_1064,District / 50th,33.996178,-118.186994,,bus
bus_1065,District / Gifford,33.998414,-118.19079,,bus
bus_1066,District / Loma Vista,33.999813,-118.197715,,bus
bus_1067,District / Maywood,34.000289,-118.202404,,bus
bus_1069,Woodlake / Medical Center,34.203999,-118.632015,,bus
bus_1086,Dorothy / Chesebro,34.142285,-118.740591,,bus
bus_1104,103rd / Avalon,33.943637,-118.26468,,bus
bus_1105,103rd / Clovis,33.943195,-118.256657,,bus
bus_1106,103rd / Compton,33.943126,-118.246498,,bus
bus_1107,103rd / Compton,33.943371,-118.246061,,bus
bus_1110,103rd / Graham,33.943356,-118.242806,,bus
bus_1114,103rd / McKinley,33.943213,-118.260976,,bus
bus_1118,103rd / Success,33.94314,-118.24879,,bus
bus_1120,103rd / Zamora Walk,33.94315,-118.251731,,bus
bus_1131,Main / 11th,34.038897,-118.258109,,bus
bus_1133,Avalon / 120th,33.923585,-118.265045,,bus
bus_1141,120th / Success,33.92383,-118.249145,,bus
bus_1149,1st / Mission,34.047592,-118.22761,,bus
bus_1150,1st / Boyle,34.04712,-118.219997,,bus
bus_1153,1st / Utah,34.047432,-118.225071,,bus
bus_1154,1st / Cummings,34.045378,-118.215146,,bus
bus_1155,1st / Dangler,34.036912,-118.164954,,bus
bus_1156,1st / Ditman,34.035933,-118.189331,,bus
bus_1157,1st / Evergreen,34.040407,-118.20258,,bus
bus_1158,1st / Ford,34.036894,-118.169331,,bus
bus_1159,1st / Rowan,34.035946,-118.186733,,bus
bus_1160,1st / Indiana,34.035926,-118.192195,,bus
bus_1161,Downtown Long Beach Station,33.768152,-118.190035,,bus
bus_1162,1st / Lorena,34.03693,-118.194772,,bus
bus_1166,1st / Main,34.051917,-118.243244,,bus
bus_1167,1st / Marianna,34.036864,-118.17548,,bus
bus_1169,1st / Mott,34.041861,-118.205852,,bus
bus_1172,1st / San Pedro,34.050438,-118.241133,,bus
bus_1173,1st / Soto,34.043686,-118.210045,,bus
bus_1175,1st / State,34.046495,-118.217638,,bus
bus_1176,1st / Sunol,34.036216,-118.178815,,bus
bus_1177,1st / Vignes,34.048333,-118.234053,,bus
bus_1178,1st / Fresno,34.038795,-118.198975,,bus
bus_1179,1st / Herbert,34.035978,-118.183198,,bus
bus_1185,Hooper / 41st,34.008631,-118.252231,,bus
bus_1188,41st / Central,34.009139,-118.256163,,bus
bus_1189,4th / Evergreen,34.037308,-118.204051,,bus
bus_1203,Argyle / Hollywood,34.101422,-118.325262,,bus
bus_1204,5th / Wall,34.044875,-118.245544,,bus
bus_1208,1st / Los Angeles,34.051781,-118.242517,,bus
bus_1210,6th / Central,34.039356,-118.240745,,bus
bus_1211,6th / Mateo,34.038132,-118.232839,,bus
bus_1213,Central / 6th,34.039201,-118.239787,,bus
bus_1214,6th / Main,34.045051,-118.249763,,bus
bus_1215,6th / San Pedro,34.042024,-118.245057,,bus
bus_1216,6th / Towne,34.041238,-118.243777,,bus
bus_1217,6th / Wall,34.043467,-118.247325,,bus
bus_1218,7th / Decatur,34.034867,-118.234847,,bus
bus_1219,7th / Gladys,34.038784,-118.243783,,bus
bus_1220,7th / Maple,34.042447,-118.249036,,bus
bus_1222,7th / Alameda,34.035096,-118.238333,,bus
bus_1223,7th / Anderson,34.034397,-118.223396,,bus
bus_1226,Pacific Coast Highway / Corral Canyon,34.032953,-118.743287,,bus
bus_1227,Pacific Coast Highway / Corral Canyon,34.033177,-118.743494,,bus
bus_1229,7th / Main,34.043894,-118.25109,,bus
bus_1231,7th / San Pedro,34.04097,-118.246909,,bus
bus_1234,Compton / 89th,33.956023,-118.247209,,bus
bus_1235,8th / Euclid,34.024483,-118.210934,,bus
bus_1236,8th / Marietta,34.025894,-118.214677,,bus
bus_1238,8th / Concord,34.022739,-118.207095,,bus
bus_1240,8th / Grande Vista,34.023225,-118.208693,,bus
bus_1241,Lorena / 8th,34.021754,-118.204885,,bus
bus_1242,8th / Soto,34.028159,-118.219902,,bus
bus_1244,92nd / Compton,33.953462,-118.247205,,bus
bus_1246,9th / Maple,34.039507,-118.252902,,bus
bus_1247,9th / Main,34.041319,-118.254855,,bus
bus_1248,Broadway / 8th,34.043042,-118.255203,,bus
bus_1249,Empire / Valpreda,34.191914,-118.332849,,bus
bus_1250,9th / San Pedro,34.037352,-118.250575,,bus
bus_1251,9th / Stanford,34.03503,-118.24804,,bus
bus_1252,Adams / Compton,34.015052,-118.247304,,bus
bus_1253,Adams / Griffith,34.0201,-118.257698,,bus
bus_1254,Adams / Hooper,34.016558,-118.249886,,bus
bus_1255,Adams / Maple,34.023636,-118.265675,,bus
bus_1256,Adams / Central,34.019009,-118.255229,,bus
bus_1257,Adams / Main,34.024844,-118.268385,,bus
bus_1258,Adams / San Pedro,34.021831,-118.261597,,bus
bus_1266,8th / Olive,34.045426,-118.257059,,bus
bus_1270,Marianna / Valley,34.066342,-118.177843,,bus
bus_1275,Altadena / Marengo,34.192836,-118.141502,,bus
bus_1278,Anaheim / Banning,33.780123,-118.257487,,bus
bus_1279,Anaheim / McFarland,33.78035,-118.253237,,bus
bus_1280,Arbor Vitae / Grevillea,33.952607,-118.355122,,bus
bus_1281,Artesia / Butler,33.874189,-118.196585,,bus
bus_1282,Atlantic / Pomona,34.033031,-118.152718,,bus
bus_1284,Avenue 43 / Mosher,34.092972,-118.205591,,bus
bus_1285,Wilshire / Westwood,34.058801,-118.443378,,bus
bus_1286,Broadway / Carr,34.146017,-118.229613,,bus
bus_1287,Broadway / Sinclair,34.146017,-118.232429,,bus
bus_1288,Broadway / Adams,34.14612,-118.241588,,bus
bus_1289,Broadway / Cedar,34.146146,-118.244086,,bus
bus_1290,Broadway / Chevy Chase,34.146102,-118.239796,,bus
bus_1291,Broadway / Glendale,34.146219,-118.246949,,bus
bus_1292,Broadway / Jackson,34.146213,-118.249884,,bus
bus_1293,Broadway / Louise,34.146189,-118.252395,,bus
bus_1294,Broadway / Verdugo,34.14604,-118.235169,,bus
bus_1296,Santa Monica / Canon,34.072617,-118.402531,,bus
bus_1297,Santa Monica / Wilshire,34.066771,-118.411082,,bus
bus_1298,Nebraska / Sepulveda,34.045729,-118.44332,,bus
bus_1303,Carson / Juan,33.831374,-118.075715,,bus
bus_1304,Carson / Pioneer,33.831626,-118.081274,,bus
bus_1306,Century / Avalon,33.945484,-118.265417,,bus
bus_1307,Century / Main,33.94545,-118.273545,,bus
bus_1308,Century / San Pedro,33.945468,-118.269186,,bus
bus_1311,Colorado / Bonnie,34.145881,-118.115511,,bus
bus_1316,Colorado / Arroyo Pkwy,34.145676,-118.147328,,bus
bus_1318,Colorado / Catalina,34.14579,-118.129184,,bus
bus_1319,Colorado / Chester,34.145822,-118.124339,,bus
bus_1323,Colorado / Fair Oaks,34.145656,-118.150207,,bus
bus_1324,Colorado / Garfield,34.145699,-118.144017,,bus
bus_1325,Colorado / Hill,34.145845,-118.121061,,bus
bus_1326,1st / Magnolia,34.182137,-118.313187,,bus
bus_1327,Burbank / Victory Bl,34.183607,-118.323908,,bus
bus_1330,San Fernando / Cerritos,34.125099,-118.256488,,bus
bus_1331,Colorado / Lake,34.145773,-118.132,,bus
bus_1332,San Fernando / Central,34.12711,-118.258014,,bus
bus_1336,Colorado / Oak Knoll,34.145767,-118.135001,,bus
bus_1340,Colorado / Sierra Bonita,34.145871,-118.117223,,bus
bus_1346,Saticoy / De Soto,34.208432,-118.58881,,bus
bus_1347,Valley / Marianna,34.066944,-118.178072,,bus
bus_1348,Colorado / Raymond,34.145669,-118.148663,,bus
bus_1349,Valley / Marianna,34.066849,-118.176939,,bus
bus_1350,Compton / Alameda,33.895879,-118.219514,,bus
bus_1351,Compton / Bradfield,33.895934,-118.203816,,bus
bus_1352,Compton / Holly,33.895949,-118.201272,,bus
bus_1353,Compton / Long Beach,33.895911,-118.207645,,bus
bus_1354,Compton / Mayo,33.895903,-118.212311,,bus
bus_1355,Compton / Santa Fe,33.895894,-118.215952,,bus
bus_1356,Compton / Sloan,33.895911,-118.210594,,bus
bus_1361,Compton / Aprilia,33.895619,-118.256389,,bus
bus_1362,Compton / Atlantic,33.896039,-118.193641,,bus
bus_1363,Compton / Central,33.895707,-118.251483,,bus
bus_1364,Compton / Gibson,33.896117,-118.189156,,bus
bus_1365,Compton / Harris,33.895981,-118.198491,,bus
bus_1367,Compton / Stanford,33.895229,-118.260553,,bus
bus_1370,Del Mar / Bonita,34.142214,-118.104191,,bus
bus_1371,Del Mar / Allen,34.142066,-118.113447,,bus
bus_1372,Del Mar / Altadena,34.142224,-118.099025,,bus
bus_1373,Del Mar / Berkeley,34.142083,-118.109792,,bus
bus_1374,Del Mar / Bonnie,34.142044,-118.115919,,bus
bus_1375,Del Mar / Chester,34.141063,-118.124841,,bus
bus_1376,Del Mar / Craig,34.142177,-118.105995,,bus
bus_1377,Del Mar / Eastern,34.142254,-118.092069,,bus
bus_1378,Del Mar / El Molino,34.1405,-118.13717,,bus
bus_1379,Del Mar / El Nido,34.14227,-118.089659,,bus
bus_1380,Del Mar / Hill,34.141855,-118.121613,,bus
bus_1381,Del Mar / Hudson,34.140498,-118.134153,,bus
bus_1382,Del Mar / Kinneloa,34.142295,-118.085356,,bus
bus_1383,Del Mar / Lake,34.140697,-118.132663,,bus
bus_1384,Del Mar / Mentor,34.14101,-118.130634,,bus
bus_1385,Del Mar / San Gabriel,34.142241,-118.094947,,bus
bus_1386,Del Mar / Sierra Bonita,34.142029,-118.117532,,bus
bus_1387,Del Mar / Sierra Madre,34.142219,-118.101963,,bus
bus_1388,Del Mar / Wilson,34.141018,-118.127822,,bus
bus_1404,El Segundo / Main,33.916299,-118.274155,,bus
bus_1409,Florence / Avalon,33.974621,-118.264837,,bus
bus_1410,Florence Station,33.974613,-118.242485,,bus
bus_1411,Florence / Centinela,33.969567,-118.347312,,bus
bus_1412,Florence / Compton,33.974627,-118.247924,,bus
bus_1415,Florence / Holmes,33.974612,-118.241502,,bus
bus_1416,Florence / Hooper,33.974636,-118.251651,,bus
bus_1417,Florence / Malabar,33.974582,-118.227534,,bus
bus_1419,Main / 3rd,34.093257,-118.13049,,bus
bus_1420,Florence / Miramonte,33.974623,-118.245681,,bus
bus_1421,Florence / Mountain View,33.973526,-118.217303,,bus
bus_1422,Florence / Hillcrest,33.968814,-118.348925,,bus
bus_1423,Florence / Market,33.966224,-118.351757,,bus
bus_1424,Florence / Prairie,33.971232,-118.343826,,bus
bus_1425,Pacific / Florence,33.973948,-118.225444,,bus
bus_1427,San Vicente / Beverly,34.076047,-118.379419,,bus
bus_1428,San Vicente / Gracie Allen,34.0749,-118.378767,,bus
bus_1429,Florence / Roseberry,33.974604,-118.233161,,bus
bus_1431,Florence / Main,33.974573,-118.274191,,bus
bus_1432,Florence / San Pedro,33.974603,-118.269224,,bus
bus_1433,Florence / Santa Fe,33.974606,-118.230608,,bus
bus_1435,Valley / El Monte,34.075659,-118.037076,,bus
