geoid10,name,population,median_hh_income,households,hh_no_vehicle,pct_no_vehicle
06037576602,"Census Tract 5766.02, Los Angeles County, California",4423.0,62409.0,2584.0,284.0,0.10990712074303406
06037576700,"Census Tract 5767, Los Angeles County, California",3935.0,73041.0,2016.0,135.0,0.06696428571428571
06037576801,"Census Tract 5768.01, Los Angeles County, California",4070.0,49982.0,1926.0,225.0,0.11682242990654206
06037576802,"Census Tract 5768.02, Los Angeles County, California",4061.0,62240.0,1906.0,105.0,0.05508919202518363
06037576901,"Census Tract 5769.01, Los Angeles County, California",5357.0,31406.0,1775.0,242.0,0.13633802816901408
06037576903,"Census Tract 5769.03, Los Angeles County, California",3644.0,41378.0,1336.0,244.0,0.18263473053892215
06037576904,"Census Tract 5769.04, Los Angeles County, California",3157.0,52373.0,1273.0,61.0,0.047918303220738416
06037577000,"Census Tract 5770, Los Angeles County, California",7288.0,70887.0,3259.0,103.0,0.03160478674440012
06037577100,"Census Tract 5771, Los Angeles County, California",7185.0,79235.0,3330.0,129.0,0.03873873873873874
06037577200,"Census Tract 5772, Los Angeles County, California",5848.0,87708.0,3175.0,121.0,0.03811023622047244
06037577300,"Census Tract 5773, Los Angeles County, California",5431.0,86035.0,3167.0,45.0,0.01420903062835491
06037577400,"Census Tract 5774, Los Angeles County, California",2947.0,81250.0,1560.0,66.0,0.04230769230769231
06037577501,"Census Tract 5775.01, Los Angeles County, California",3370.0,125125.0,1710.0,157.0,0.09181286549707603
06037577504,"Census Tract 5775.04, Los Angeles County, California",1378.0,95929.0,770.0,45.0,0.05844155844155844
06037577602,"Census Tract 5776.02, Los Angeles County, California",3259.0,90583.0,1616.0,62.0,0.038366336633663366
06037577603,"Census Tract 5776.03, Los Angeles County, California",8457.0,106337.0,3706.0,68.0,0.01834862385321101
06037577604,"Census Tract 5776.04, Los Angeles County, California",1367.0,99000.0,774.0,7.0,0.00904392764857881
06037599000,"Census Tract 5990, Los Angeles County, California",3684.0,74028.0,1471.0,433.0,0.2943575798776343
06037599100,"Census Tract 5991, Los Angeles County, California",483.0,,82.0,30.0,0.36585365853658536
06037600100,"Census Tract 6001, Los Angeles County, California",7410.0,35000.0,2180.0,432.0,0.1981651376146789
06037600201,"Census Tract 6002.01, Los Angeles County, California",5063.0,35081.0,1452.0,228.0,0.15702479338842976
06037600202,"Census Tract 6002.02, Los Angeles County, California",7767.0,34819.0,2201.0,385.0,0.17492049068605178
06037600302,"Census Tract 6003.02, Los Angeles County, California",3086.0,57188.0,1061.0,54.0,0.05089538171536286
06037600303,"Census Tract 6003.03, Los Angeles County, California",3883.0,21429.0,1212.0,321.0,0.26485148514851486
06037600304,"Census Tract 6003.04, Los Angeles County, California",3910.0,33262.0,1115.0,266.0,0.23856502242152466
06037600400,"Census Tract 6004, Los Angeles County, California",4147.0,64625.0,1542.0,189.0,0.122568093385214
06037600501,"Census Tract 6005.01, Los Angeles County, California",2712.0,66908.0,871.0,33.0,0.03788748564867968
06037600502,"Census Tract 6005.02, Los Angeles County, California",2097.0,66542.0,635.0,19.0,0.029921259842519685
06037600601,"Census Tract 6006.01, Los Angeles County, California",2653.0,80708.0,920.0,17.0,0.01847826086956522
06037600602,"Census Tract 6006.02, Los Angeles County, California",2542.0,42143.0,696.0,194.0,0.27873563218390807
06037600702,"Census Tract 6007.02, Los Angeles County, California",4306.0,98571.0,1402.0,79.0,0.056348074179743225
06037600703,"Census Tract 6007.03, Los Angeles County, California",1783.0,72500.0,874.0,36.0,0.041189931350114416
06037600704,"Census Tract 6007.04, Los Angeles County, California",3373.0,70054.0,1215.0,70.0,0.05761316872427984
06037600801,"Census Tract 6008.01, Los Angeles County, California",3199.0,93125.0,1232.0,89.0,0.07224025974025974
06037600802,"Census Tract 6008.02, Los Angeles County, California",2485.0,69519.0,1127.0,87.0,0.0771960958296362
06037600902,"Census Tract 6009.02, Los Angeles County, California",6491.0,41477.0,2375.0,373.0,0.15705263157894736
06037600911,"Census Tract 6009.11, Los Angeles County, California",3146.0,59688.0,1124.0,66.0,0.05871886120996441
06037600912,"Census Tract 6009.12, Los Angeles County, California",5659.0,55568.0,1447.0,56.0,0.038700760193503804
06037601001,"Census Tract 6010.01, Los Angeles County, California",2381.0,32143.0,1072.0,240.0,0.22388059701492538
06037601002,"Census Tract 6010.02, Los Angeles County, California",5167.0,53008.0,1894.0,242.0,0.12777191129883844
06037601100,"Census Tract 6011, Los Angeles County, California",6869.0,34849.0,2104.0,295.0,0.14020912547528516
06037601202,"Census Tract 6012.02, Los Angeles County, California",4000.0,67083.0,978.0,18.0,0.018404907975460124
06037601211,"Census Tract 6012.11, Los Angeles County, California",2880.0,44934.0,1050.0,163.0,0.15523809523809523
06037601212,"Census Tract 6012.12, Los Angeles County, California",6774.0,44932.0,2068.0,226.0,0.109284332688588
06037601301,"Census Tract 6013.01, Los Angeles County, California",1921.0,72679.0,733.0,13.0,0.017735334242837655
06037601302,"Census Tract 6013.02, Los Angeles County, California",7333.0,51857.0,2795.0,263.0,0.09409660107334526
06037601303,"Census Tract 6013.03, Los Angeles County, California",5084.0,50077.0,2075.0,254.0,0.12240963855421687
06037601401,"Census Tract 6014.01, Los Angeles County, California",5949.0,50094.0,1728.0,196.0,0.11342592592592593
06037601402,"Census Tract 6014.02, Los Angeles County, California",4793.0,62316.0,1287.0,90.0,0.06993006993006994
06037601501,"Census Tract 6015.01, Los Angeles County, California",3918.0,42794.0,1084.0,89.0,0.08210332103321033
06037601502,"Census Tract 6015.02, Los Angeles County, California",4059.0,59239.0,872.0,124.0,0.14220183486238533
06037601600,"Census Tract 6016, Los Angeles County, California",4439.0,54607.0,1057.0,63.0,0.059602649006622516
06037601700,"Census Tract 6017, Los Angeles County, California",5126.0,39013.0,1303.0,47.0,0.03607060629316961
06037601801,"Census Tract 6018.01, Los Angeles County, California",2834.0,40870.0,802.0,61.0,0.07605985037406483
06037601802,"Census Tract 6018.02, Los Angeles County, California",3945.0,63692.0,998.0,102.0,0.10220440881763528
06037601900,"Census Tract 6019, Los Angeles County, California",4847.0,50933.0,1238.0,132.0,0.10662358642972536
06037602002,"Census Tract 6020.02, Los Angeles County, California",3057.0,45846.0,809.0,66.0,0.0815822002472188
06037602003,"Census Tract 6020.03, Los Angeles County, California",4760.0,45948.0,1258.0,69.0,0.054848966613672494
06037602004,"Census Tract 6020.04, Los Angeles County, California",3709.0,51875.0,1052.0,33.0,0.03136882129277566
06037602103,"Census Tract 6021.03, Los Angeles County, California",6650.0,34645.0,2090.0,175.0,0.08373205741626795
06037602104,"Census Tract 6021.04, Los Angeles County, California",6091.0,51750.0,1739.0,69.0,0.039677975848188614
06037602105,"Census Tract 6021.05, Los Angeles County, California",4116.0,57391.0,1248.0,66.0,0.052884615384615384
06037602106,"Census Tract 6021.06, Los Angeles County, California",5403.0,46581.0,2001.0,187.0,0.09345327336331834
06037602200,"Census Tract 6022, Los Angeles County, California",7200.0,80077.0,2577.0,104.0,0.0403570042685293
06037602301,"Census Tract 6023.01, Los Angeles County, California",6311.0,100333.0,1886.0,78.0,0.041357370095440084
06037602302,"Census Tract 6023.02, Los Angeles County, California",4819.0,131824.0,1844.0,28.0,0.015184381778741865
06037602402,"Census Tract 6024.02, Los Angeles County, California",6869.0,72939.0,2085.0,120.0,0.05755395683453238
06037602403,"Census Tract 6024.03, Los Angeles County, California",5199.0,55833.0,1666.0,92.0,0.055222088835534214
06037602404,"Census Tract 6024.04, Los Angeles County, California",5457.0,47541.0,1818.0,148.0,0.0814081408140814
06037602504,"Census Tract 6025.04, Los Angeles County, California",4961.0,45421.0,1748.0,198.0,0.11327231121281464
06037602505,"Census Tract 6025.05, Los Angeles County, California",4590.0,37237.0,1660.0,290.0,0.1746987951807229
06037602506,"Census Tract 6025.06, Los Angeles County, California",4297.0,39016.0,1721.0,197.0,0.11446833236490413
06037602507,"Census Tract 6025.07, Los Angeles County, California",5122.0,52969.0,1835.0,176.0,0.09591280653950954
06037602508,"Census Tract 6025.08, Los Angeles County, California",6922.0,50112.0,2383.0,176.0,0.07385648342425515
06037602509,"Census Tract 6025.09, Los Angeles County, California",4457.0,68750.0,1141.0,83.0,0.07274320771253287
06037602600,"Census Tract 6026, Los Angeles County, California",8118.0,55882.0,2881.0,237.0,0.08226310308920513
06037602700,"Census Tract 6027, Los Angeles County, California",3770.0,97288.0,1276.0,34.0,0.02664576802507837
06037602801,"Census Tract 6028.01, Los Angeles County, California",3718.0,38438.0,1247.0,226.0,0.18123496391339214
06037602802,"Census Tract 6028.02, Los Angeles County, California",5019.0,68097.0,1399.0,54.0,0.03859899928520372
06037602900,"Census Tract 6029, Los Angeles County, California",4443.0,47353.0,1316.0,155.0,0.11778115501519756
06037603001,"Census Tract 6030.01, Los Angeles County, California",7498.0,52656.0,2421.0,293.0,0.12102437009500207
06037603004,"Census Tract 6030.04, Los Angeles County, California",1549.0,53889.0,634.0,74.0,0.1167192429022082
06037603005,"Census Tract 6030.05, Los Angeles County, California",5928.0,50656.0,1872.0,119.0,0.06356837606837606
06037603006,"Census Tract 6030.06, Los Angeles County, California",1898.0,58750.0,810.0,73.0,0.09012345679012346
06037603101,"Census Tract 6031.01, Los Angeles County, California",4139.0,57188.0,1481.0,90.0,0.06076975016880486
06037603102,"Census Tract 6031.02, Los Angeles County, California",3664.0,58958.0,1318.0,68.0,0.051593323216995446
06037603200,"Census Tract 6032, Los Angeles County, California",3394.0,83899.0,1163.0,54.0,0.046431642304385214
06037603301,"Census Tract 6033.01, Los Angeles County, California",3617.0,53226.0,1418.0,64.0,0.045133991537376586
06037603302,"Census Tract 6033.02, Los Angeles County, California",4048.0,52722.0,1630.0,93.0,0.05705521472392638
06037603400,"Census Tract 6034, Los Angeles County, California",4113.0,63427.0,1421.0,27.0,0.019000703729767768
06037603500,"Census Tract 6035, Los Angeles County, California",3042.0,81797.0,883.0,18.0,0.020385050962627407
06037603600,"Census Tract 6036, Los Angeles County, California",4258.0,76447.0,1364.0,30.0,0.021994134897360705
06037603702,"Census Tract 6037.02, Los Angeles County, California",4777.0,81304.0,1510.0,32.0,0.02119205298013245
06037603703,"Census Tract 6037.03, Los Angeles County, California",2491.0,93750.0,806.0,5.0,0.00620347394540943
06037603704,"Census Tract 6037.04, Los Angeles County, California",6609.0,52590.0,2112.0,174.0,0.08238636363636363
06037603801,"Census Tract 6038.01, Los Angeles County, California",4748.0,59085.0,1500.0,67.0,0.04466666666666667
06037603802,"Census Tract 6038.02, Los Angeles County, California",4040.0,58716.0,1154.0,65.0,0.05632582322357019
06037603900,"Census Tract 6039, Los Angeles County, California",7666.0,51110.0,2423.0,215.0,0.08873297565002064
06037604001,"Census Tract 6040.01, Los Angeles County, California",4207.0,67407.0,1296.0,63.0,0.04861111111111111
06037604002,"Census Tract 6040.02, Los Angeles County, California",4856.0,61607.0,1511.0,21.0,0.013898080741230973
06037604100,"Census Tract 6041, Los Angeles County, California",7302.0,68740.0,2018.0,32.0,0.015857284440039643
06037609900,"Census Tract 6099, Los Angeles County, California",2057.0,71071.0,582.0,33.0,0.05670103092783505
06037620001,"Census Tract 6200.01, Los Angeles County, California",4251.0,124844.0,1400.0,28.0,0.02
06037620002,"Census Tract 6200.02, Los Angeles County, California",3493.0,111688.0,1449.0,87.0,0.060041407867494824
06037620101,"Census Tract 6201.01, Los Angeles County, California",5632.0,108170.0,2115.0,31.0,0.014657210401891253
06037620102,"Census Tract 6201.02, Los Angeles County, California",3355.0,97396.0,1453.0,42.0,0.028905712319339298
06037620201,"Census Tract 6202.01, Los Angeles County, California",1529.0,114886.0,927.0,24.0,0.025889967637540454
06037620301,"Census Tract 6203.01, Los Angeles County, California",4819.0,202333.0,1634.0,54.0,0.033047735618115054
06037620303,"Census Tract 6203.03, Los Angeles County, California",4502.0,199408.0,1553.0,39.0,0.025112685125563427
06037620305,"Census Tract 6203.05, Los Angeles County, California",5845.0,118542.0,2430.0,99.0,0.040740740740740744
06037620400,"Census Tract 6204, Los Angeles County, California",5279.0,138906.0,2041.0,56.0,0.027437530622243998
06037620501,"Census Tract 6205.01, Los Angeles County, California",5726.0,116602.0,2085.0,32.0,0.015347721822541967
06037620521,"Census Tract 6205.21, Los Angeles County, California",3958.0,123050.0,1547.0,26.0,0.01680672268907563
06037620522,"Census Tract 6205.22, Los Angeles County, California",5024.0,121000.0,1822.0,123.0,0.06750823271130625
06037620601,"Census Tract 6206.01, Los Angeles County, California",5278.0,92684.0,2201.0,28.0,0.012721490231712857
06037620602,"Census Tract 6206.02, Los Angeles County, California",5040.0,129417.0,1931.0,27.0,0.013982392542723977
06037620701,"Census Tract 6207.01, Los Angeles County, California",7211.0,107722.0,2820.0,42.0,0.014893617021276596
06037620702,"Census Tract 6207.02, Los Angeles County, California",7375.0,155069.0,2551.0,21.0,0.008232065856526851
06037620800,"Census Tract 6208, Los Angeles County, California",7844.0,156394.0,2717.0,60.0,0.02208317997791682
06037620901,"Census Tract 6209.01, Los Angeles County, California",2785.0,205750.0,968.0,19.0,0.01962809917355372
06037620904,"Census Tract 6209.04, Los Angeles County, California",2897.0,182831.0,1157.0,19.0,0.016421780466724288
06037621001,"Census Tract 6210.01, Los Angeles County, California",4373.0,136285.0,1883.0,102.0,0.054168879447689854
06037621002,"Census Tract 6210.02, Los Angeles County, California",879.0,135991.0,481.0,3.0,0.006237006237006237
06037621004,"Census Tract 6210.04, Los Angeles County, California",4086.0,124918.0,2093.0,139.0,0.06641184902054467
06037621102,"Census Tract 6211.02, Los Angeles County, California",3069.0,179141.0,1199.0,41.0,0.03419516263552961
06037621104,"Census Tract 6211.04, Los Angeles County, California",7132.0,139265.0,3300.0,245.0,0.07424242424242425
06037621201,"Census Tract 6212.01, Los Angeles County, California",6724.0,120022.0,2489.0,65.0,0.026114905584572117
06037621204,"Census Tract 6212.04, Los Angeles County, California",3052.0,109671.0,1815.0,112.0,0.06170798898071626
06037621301,"Census Tract 6213.01, Los Angeles County, California",6973.0,113500.0,2750.0,125.0,0.045454545454545456
06037621324,"Census Tract 6213.24, Los Angeles County, California",3740.0,92710.0,2049.0,64.0,0.031234748657881894
06037621326,"Census Tract 6213.26, Los Angeles County, California",3017.0,102057.0,1726.0,8.0,0.004634994206257242
06037621400,"Census Tract 6214, Los Angeles County, California",4305.0,107621.0,1877.0,30.0,0.015982951518380393
06037650001,"Census Tract 6500.01, Los Angeles County, California",5805.0,96250.0,2094.0,132.0,0.06303724928366762
06037650003,"Census Tract 6500.03, Los Angeles County, California",3202.0,63906.0,1163.0,131.0,0.11263972484952708
06037650004,"Census Tract 6500.04, Los Angeles County, California",4125.0,75994.0,1529.0,55.0,0.03597122302158273
06037650101,"Census Tract 6501.01, Los Angeles County, California",6018.0,112611.0,2095.0,16.0,0.0076372315035799524
06037650102,"Census Tract 6501.02, Los Angeles County, California",2211.0,90987.0,755.0,44.0,0.05827814569536424
06037650200,"Census Tract 6502, Los Angeles County, California",5930.0,97054.0,1895.0,70.0,0.036939313984168866
06037650300,"Census Tract 6503, Los Angeles County, California",6824.0,71250.0,2520.0,122.0,0.048412698412698414
06037650401,"Census Tract 6504.01, Los Angeles County, California",4758.0,137024.0,1468.0,87.0,0.05926430517711172
06037650501,"Census Tract 6505.01, Los Angeles County, California",3044.0,115174.0,1043.0,22.0,0.02109300095877277
06037650502,"Census Tract 6505.02, Los Angeles County, California",4259.0,118558.0,1478.0,35.0,0.02368064952638701
06037650602,"Census Tract 6506.02, Los Angeles County, California",7315.0,80379.0,2726.0,170.0,0.06236243580337491
06037650603,"Census Tract 6506.03, Los Angeles County, California",3849.0,87600.0,1492.0,108.0,0.07238605898123325
06037650604,"Census Tract 6506.04, Los Angeles County, California",5567.0,58413.0,2419.0,328.0,0.13559322033898305
06037650605,"Census Tract 6506.05, Los Angeles County, California",3064.0,80625.0,1120.0,43.0,0.038392857142857145
06037650701,"Census Tract 6507.01, Los Angeles County, California",2529.0,107500.0,972.0,38.0,0.03909465020576132
06037650702,"Census Tract 6507.02, Los Angeles County, California",4731.0,127429.0,1550.0,11.0,0.0070967741935483875
06037650800,"Census Tract 6508, Los Angeles County, California",6423.0,89420.0,2758.0,150.0,0.05438723712835388
06037650901,"Census Tract 6509.01, Los Angeles County, California",5366.0,85025.0,2342.0,176.0,0.07514944491887275
06037650902,"Census Tract 6509.02, Los Angeles County, California",6769.0,90857.0,2629.0,106.0,0.040319513122860404
06037651001,"Census Tract 6510.01, Los Angeles County, California",5444.0,96101.0,1799.0,71.0,0.039466370205669815
06037651002,"Census Tract 6510.02, Los Angeles County, California",4702.0,89507.0,1703.0,58.0,0.03405754550792719
06037651101,"Census Tract 6511.01, Los Angeles County, California",5036.0,99750.0,1850.0,118.0,0.06378378378378378
06037651102,"Census Tract 6511.02, Los Angeles County, California",3534.0,77350.0,1645.0,108.0,0.06565349544072949
06037651201,"Census Tract 6512.01, Los Angeles County, California",5018.0,139643.0,1634.0,13.0,0.00795593635250918
06037651221,"Census Tract 6512.21, Los Angeles County, California",3697.0,92083.0,1395.0,102.0,0.07311827956989247
06037651222,"Census Tract 6512.22, Los Angeles County, California",6459.0,89207.0,2329.0,47.0,0.020180334907685702
06037651302,"Census Tract 6513.02, Los Angeles County, California",6204.0,124844.0,2287.0,101.0,0.04416265850459117
06037651304,"Census Tract 6513.04, Los Angeles County, California",4852.0,86690.0,2327.0,65.0,0.027932960893854747
06037651401,"Census Tract 6514.01, Los Angeles County, California",2521.0,90938.0,1127.0,24.0,0.02129547471162378
06037651402,"Census Tract 6514.02, Los Angeles County, California",6236.0,101341.0,2293.0,85.0,0.03706934147405146
06037670001,"Census Tract 6700.01, Los Angeles County, California",3406.0,69766.0,1335.0,27.0,0.020224719101123594
06037670002,"Census Tract 6700.02, Los Angeles County, California",3939.0,75662.0,1463.0,159.0,0.10868079289131921
06037670003,"Census Tract 6700.03, Los Angeles County, California",5707.0,76667.0,2266.0,90.0,0.03971756398940865
06037670100,"Census Tract 6701, Los Angeles County, California",6642.0,62244.0,2748.0,65.0,0.023653566229985445
06037670201,"Census Tract 6702.01, Los Angeles County, California",3820.0,146771.0,1441.0,51.0,0.03539208882720333
06037670202,"Census Tract 6702.02, Los Angeles County, California",2637.0,192188.0,889.0,21.0,0.023622047244094488
06037670324,"Census Tract 6703.24, Los Angeles County, California",5091.0,214681.0,1852.0,48.0,0.02591792656587473
06037670326,"Census Tract 6703.26, Los Angeles County, California",3613.0,158125.0,1338.0,0.0,0.0
06037670328,"Census Tract 6703.28, Los Angeles County, California",4730.0,193262.0,1719.0,40.0,0.02326934264107039
06037670403,"Census Tract 6704.03, Los Angeles County, California",2733.0,153667.0,992.0,9.0,0.009072580645161291
06037670405,"Census Tract 6704.05, Los Angeles County, California",2864.0,98533.0,1127.0,118.0,0.10470275066548358
06037670406,"Census Tract 6704.06, Los Angeles County, California",1759.0,186667.0,660.0,6.0,0.00909090909090909
06037670407,"Census Tract 6704.07, Los Angeles County, California",6269.0,94963.0,2345.0,36.0,0.01535181236673774
06037670411,"Census Tract 6704.11, Los Angeles County, California",4356.0,162614.0,1539.0,41.0,0.02664067576348278
06037670413,"Census Tract 6704.13, Los Angeles County, California",4433.0,143721.0,1710.0,24.0,0.014035087719298246
06037670416,"Census Tract 6704.16, Los Angeles County, California",4513.0,97788.0,1661.0,55.0,0.033112582781456956
06037670500,"Census Tract 6705, Los Angeles County, California",1513.0,250001.0,577.0,6.0,0.010398613518197574
06037670602,"Census Tract 6706.02, Los Angeles County, California",6862.0,155688.0,2579.0,61.0,0.02365257851880574
06037670701,"Census Tract 6707.01, Los Angeles County, California",7185.0,132527.0,2497.0,61.0,0.024429315178213857
06037670702,"Census Tract 6707.02, Los Angeles County, California",5649.0,200292.0,2021.0,27.0,0.013359722909450767
06037700101,"Census Tract 7001.01, Los Angeles County, California",5200.0,57260.0,3506.0,788.0,0.22475755847119225
06037700102,"Census Tract 7001.02, Los Angeles County, California",4506.0,43202.0,2785.0,450.0,0.1615798922800718
06037700200,"Census Tract 7002, Los Angeles County, California",7446.0,70580.0,4541.0,606.0,0.13345078176613082
06037700300,"Census Tract 7003, Los Angeles County, California",6223.0,94315.0,4033.0,394.0,0.09769402429952889
06037700400,"Census Tract 7004, Los Angeles County, California",5162.0,104338.0,3173.0,230.0,0.07248660573589663
06037700501,"Census Tract 7005.01, Los Angeles County, California",3526.0,76637.0,2351.0,242.0,0.10293492131008082
06037700502,"Census Tract 7005.02, Los Angeles County, California",4387.0,73500.0,2980.0,335.0,0.11241610738255034
06037700600,"Census Tract 7006, Los Angeles County, California",5021.0,191066.0,1728.0,31.0,0.017939814814814815
06037700700,"Census Tract 7007, Los Angeles County, California",3575.0,184393.0,1131.0,0.0,0.0
06037700801,"Census Tract 7008.01, Los Angeles County, California",4610.0,83333.0,2446.0,407.0,0.16639411283728536
06037700802,"Census Tract 7008.02, Los Angeles County, California",4092.0,85078.0,1924.0,246.0,0.12785862785862787
06037700901,"Census Tract 7009.01, Los Angeles County, California",3600.0,86143.0,1554.0,120.0,0.07722007722007722
06037700902,"Census Tract 7009.02, Los Angeles County, California",7352.0,90444.0,3334.0,221.0,0.06628674265146971
06037701000,"Census Tract 7010, Los Angeles County, California",5936.0,100391.0,2652.0,182.0,0.06862745098039216
06037701100,"Census Tract 7011, Los Angeles County, California",1101.0,45536.0,48.0,21.0,0.4375
06037701201,"Census Tract 7012.01, Los Angeles County, California",4088.0,234519.0,1437.0,18.0,0.012526096033402923
06037701202,"Census Tract 7012.02, Los Angeles County, California",3381.0,126875.0,1684.0,82.0,0.048693586698337295
06037701302,"Census Tract 7013.02, Los Angeles County, California",4868.0,92023.0,2775.0,120.0,0.043243243243243246
06037701304,"Census Tract 7013.04, Los Angeles County, California",6212.0,126713.0,3012.0,213.0,0.07071713147410359
06037701402,"Census Tract 7014.02, Los Angeles County, California",5577.0,103590.0,3558.0,674.0,0.18943226531759416
06037701501,"Census Tract 7015.01, Los Angeles County, California",5267.0,107621.0,2669.0,208.0,0.07793180966654177
06037701502,"Census Tract 7015.02, Los Angeles County, California",3530.0,95417.0,1731.0,157.0,0.09069901790872328
06037701601,"Census Tract 7016.01, Los Angeles County, California",4194.0,136500.0,1730.0,38.0,0.021965317919075144
06037701602,"Census Tract 7016.02, Los Angeles County, California",3987.0,106923.0,1874.0,122.0,0.06510138740661686
06037701701,"Census Tract 7017.01, Los Angeles County, California",3305.0,75417.0,1742.0,133.0,0.07634902411021814
06037701702,"Census Tract 7017.02, Los Angeles County, California",3437.0,67619.0,1808.0,306.0,0.16924778761061948
06037701801,"Census Tract 7018.01, Los Angeles County, California",7001.0,65888.0,2771.0,399.0,0.14399133886683507
06037701802,"Census Tract 7018.02, Los Angeles County, California",4645.0,68828.0,1803.0,218.0,0.1209095951192457
06037701902,"Census Tract 7019.02, Los Angeles County, California",4659.0,67422.0,3054.0,904.0,0.2960052390307793
06037702002,"Census Tract 7020.02, Los Angeles County, California",6443.0,91859.0,3465.0,417.0,0.12034632034632034
06037702102,"Census Tract 7021.02, Los Angeles County, California",6065.0,81727.0,3677.0,382.0,0.10388903997824313
06037702201,"Census Tract 7022.01, Los Angeles County, California",4110.0,90769.0,2044.0,140.0,0.0684931506849315
06037702202,"Census Tract 7022.02, Los Angeles County, California",3969.0,121719.0,1658.0,90.0,0.054282267792521106
06037702300,"Census Tract 7023, Los Angeles County, California",6839.0,114514.0,2817.0,164.0,0.058217962371317
06037702400,"Census Tract 7024, Los Angeles County, California",4367.0,78594.0,1965.0,179.0,0.0910941475826972
06037702501,"Census Tract 7025.01, Los Angeles County, California",4965.0,111136.0,1996.0,59.0,0.029559118236472944
06037702502,"Census Tract 7025.02, Los Angeles County, California",3757.0,86959.0,2016.0,149.0,0.07390873015873016
06037702600,"Census Tract 7026, Los Angeles County, California",6389.0,120671.0,2327.0,67.0,0.028792436613665665
06037702700,"Census Tract 7027, Los Angeles County, California",3435.0,135430.0,1271.0,43.0,0.03383162863886703
06037702801,"Census Tract 7028.01, Los Angeles County, California",4679.0,62061.0,2048.0,256.0,0.125
06037702802,"Census Tract 7028.02, Los Angeles County, California",2293.0,90438.0,887.0,53.0,0.05975197294250282
06037702803,"Census Tract 7028.03, Los Angeles County, California",3063.0,63485.0,1222.0,133.0,0.1088379705400982
06037702901,"Census Tract 7029.01, Los Angeles County, California",9852.0,118162.0,5537.0,172.0,0.03106375293480224
06037703001,"Census Tract 7030.01, Los Angeles County, California",6503.0,109389.0,3158.0,148.0,0.046865104496516784
06037703002,"Census Tract 7030.02, Los Angeles County, California",6721.0,101534.0,2859.0,183.0,0.06400839454354669
06037703100,"Census Tract 7031, Los Angeles County, California",6068.0,93482.0,2519.0,144.0,0.05716554188169909
06037703200,"Census Tract 7032, Los Angeles County, California",5688.0,91042.0,2315.0,146.0,0.0630669546436285
06037800101,"Census Tract 8001.01, Los Angeles County, California",5738.0,142159.0,1938.0,53.0,0.027347781217750257
06037800102,"Census Tract 8001.02, Los Angeles County, California",7213.0,130703.0,2688.0,40.0,0.01488095238095238
06037800202,"Census Tract 8002.02, Los Angeles County, California",6065.0,162048.0,2049.0,0.0,0.0
06037800203,"Census Tract 8002.03, Los Angeles County, California",5533.0,146543.0,1953.0,22.0,0.011264720942140297
06037800204,"Census Tract 8002.04, Los Angeles County, California",4495.0,138306.0,1726.0,0.0,0.0
06037800324,"Census Tract 8003.24, Los Angeles County, California",6966.0,143750.0,2441.0,55.0,0.022531749283080705
06037800325,"Census Tract 8003.25, Los Angeles County, California",3573.0,133688.0,1507.0,69.0,0.0457863304578633
06037800326,"Census Tract 8003.26, Los Angeles County, California",4741.0,133942.0,1832.0,21.0,0.01146288209606987
06037800327,"Census Tract 8003.27, Los Angeles County, California",5827.0,92740.0,2190.0,160.0,0.0730593607305936
06037800328,"Census Tract 8003.28, Los Angeles County, California",2733.0,105625.0,975.0,8.0,0.008205128205128205
06037800329,"Census Tract 8003.29, Los Angeles County, California",6953.0,94250.0,2591.0,52.0,0.020069471246622925
06037800330,"Census Tract 8003.30, Los Angeles County, California",882.0,134250.0,327.0,17.0,0.05198776758409786
06037800331,"Census Tract 8003.31, Los Angeles County, California",732.0,131375.0,217.0,0.0,0.0
06037800332,"Census Tract 8003.32, Los Angeles County, California",6543.0,139145.0,2265.0,47.0,0.02075055187637969
06037800406,"Census Tract 8004.06, Los Angeles County, California",2529.0,145260.0,981.0,41.0,0.0417940876656473
06037800408,"Census Tract 8004.08, Los Angeles County, California",7274.0,149026.0,3133.0,87.0,0.02776891158633897
06037800410,"Census Tract 8004.10, Los Angeles County, California",4031.0,116190.0,592.0,8.0,0.013513513513513514
06037800504,"Census Tract 8005.04, Los Angeles County, California",2334.0,168235.0,1150.0,0.0,0.0
06037800506,"Census Tract 8005.06, Los Angeles County, California",3270.0,169125.0,1384.0,75.0,0.054190751445086706
06037900102,"Census Tract 9001.02, Los Angeles County, California",710.0,33750.0,274.0,42.0,0.15328467153284672
06037900103,"Census Tract 9001.03, Los Angeles County, California",5939.0,38188.0,1672.0,44.0,0.02631578947368421
06037900104,"Census Tract 9001.04, Los Angeles County, California",5822.0,48444.0,1697.0,67.0,0.03948143783146729
06037900201,"Census Tract 9002.01, Los Angeles County, California",1129.0,49625.0,421.0,0.0,0.0
06037900300,"Census Tract 9003, Los Angeles County, California",5613.0,56757.0,1226.0,32.0,0.026101141924959218
06037900501,"Census Tract 9005.01, Los Angeles County, California",7225.0,55166.0,1969.0,92.0,0.046724225495175215
06037900504,"Census Tract 9005.04, Los Angeles County, California",7261.0,58949.0,2007.0,69.0,0.0343796711509716
06037900505,"Census Tract 9005.05, Los Angeles County, California",3427.0,40556.0,1142.0,151.0,0.13222416812609458
06037900506,"Census Tract 9005.06, Los Angeles County, California",4188.0,56290.0,1282.0,33.0,0.02574102964118565
