geoid10,hpi_score,hpi_percentile,hpi_quartile,hpi_least_healthy_25,disadvantage_pctile,leb,pop_hpi
06037237300,-0.416259776,0.256867779,2,No,0.743132221,76.0,5311
06037237401,-0.684986743,0.13029525,1,Yes,0.86970475,74.1,4217
06037237402,-0.675786146,0.134017972,1,Yes,0.865982028,78.5,3335
06037237500,-1.142210517,0.020025674,1,Yes,0.979974326,80.0,2922
06037237600,-0.987399744,0.045956354,1,Yes,0.954043646,77.4,4101
06037237710,-1.005104218,0.040949936,1,Yes,0.959050064,73.7,4410
06037237720,-1.253148257,0.010654685,1,Yes,0.989345315,74.2,3707
06037237800,-0.241599145,0.349807445,2,No,0.6501925550000001,78.8,3796
06037237900,-0.511912371,0.206931964,1,Yes,0.793068036,74.2,4405
06037238000,-0.799188812,0.090757381,1,Yes,0.909242619,74.3,6174
06037238100,-0.454475565,0.236842105,1,Yes,0.763157895,73.6,5163
06037238200,-0.598740724,0.167779204,1,Yes,0.832220796,74.1,5565
06037238310,-1.411767657,0.003722721,1,Yes,0.996277279,75.3,5002
06037238320,-1.150735025,0.019383825,1,Yes,0.980616175,75.1,3804
06037238400,-0.293543772,0.322978177,2,No,0.677021823,76.8,4694
06037239201,-0.914299187,0.061745828,1,Yes,0.9382541719999999,75.3,3753
06037239202,-1.114899289,0.022849807,1,Yes,0.977150193,76.7,5999
06037239310,-1.153526897,0.019255456,1,Yes,0.980744544,77.3,4501
06037239320,-1.082602532,0.027214377,1,Yes,0.972785623,75.9,4086
06037239330,-1.044766648,0.032605905,1,Yes,0.967394095,78.5,2458
06037239501,-0.988373587,0.045571245,1,Yes,0.954428755,79.1,3729
06037239502,-0.977299035,0.04801027,1,Yes,0.95198973,74.3,4016
06037239601,-1.063641019,0.029268293,1,Yes,0.970731707,78.5,3682
06037239602,-1.268061028,0.009627728,1,Yes,0.990372272,72.2,4016
06037239701,-1.10584514,0.024133504,1,Yes,0.975866496,75.2,5134
06037239702,-1.290334987,0.008215661,1,Yes,0.991784339,77.6,4334
06037239801,-0.960067194,0.050706033,1,Yes,0.949293967,75.3,3705
06037239802,-1.025770476,0.035301669,1,Yes,0.964698331,75.3,5461
06037240010,-1.280277839,0.00885751,1,Yes,0.99114249,73.1,3737
06037240020,-0.738501674,0.109884467,1,Yes,0.890115533,79.6,5223
06037240200,-1.10334892,0.024775353,1,Yes,0.975224647,78.2,5159
06037240300,-0.94722698,0.053273427,1,Yes,0.946726573,76.3,5637
06037240401,-0.928982208,0.058793325,1,Yes,0.941206675,74.2,6379
06037240402,-0.634601278,0.150577664,1,Yes,0.849422336,79.4,3763
06037240500,-1.105836164,0.024261874,1,Yes,0.975738126,73.7,7326
06037240600,-1.045843836,0.032220796,1,Yes,0.967779204,74.6,6167
06037240700,-0.753227283,0.105776637,1,Yes,0.894223363,77.5,6596
06037240800,-0.931186624,0.057637997,1,Yes,0.942362003,76.7,4341
06037240900,-0.99148391,0.044287548,1,Yes,0.955712452,77.3,6736
06037241001,-1.099136363,0.025545571,1,Yes,0.974454429,75.1,4197
06037241002,-0.828087398,0.081643132,1,Yes,0.918356868,68.8,4144
06037241110,-1.096846766,0.02605905,1,Yes,0.97394095,75.45,3356
06037241120,-1.248496406,0.010911425,1,Yes,0.989088575,75.3,5146
06037241201,-0.729489551,0.113350449,1,Yes,0.886649551,78.3,3015
06037241202,-0.953988556,0.0521181,1,Yes,0.9478819,77.1,5776
06037241300,-0.640787844,0.14762516,1,Yes,0.85237484,76.1,2480
06037241400,-1.056437745,0.030808729,1,Yes,0.969191271,74.2,3785
06037242000,-1.166224276,0.01732991,1,Yes,0.98267009,75.3,4189
06037242100,-1.519404151,0.002439024,1,Yes,0.997560976,75.3,2852
06037242200,-1.424018171,0.003465982,1,Yes,0.996534018,74.1,6402
06037242300,-1.149915742,0.019512195,1,Yes,0.980487805,77.9,4952
06037242600,-1.772186501,0.000641849,1,Yes,0.999358151,75.3,4756
06037242700,-1.015976817,0.038125802,1,Yes,0.961874198,76.0,6035
06037243000,-0.85011972,0.077406932,1,Yes,0.922593068,77.7,6829
06037243100,-1.252932906,0.010783055,1,Yes,0.989216945,77.2,6772
06037261101,0.875868617,0.943902439,4,No,0.05609756099999996,87.5,3389
06037261102,0.669164843,0.871373556,4,No,0.128626444,90.2,3520
06037261200,0.676810132,0.874967908,4,No,0.12503209199999998,86.4,4182
06037262100,0.783859969,0.91745828,4,No,0.08254172000000004,85.8,2678
06037262200,0.756626321,0.90872914,4,No,0.09127085999999995,86.6,4405
06037262301,0.952052128,0.960077022,4,No,0.039922978,86.5,2748
06037262302,0.890152906,0.947240051,4,No,0.05275994900000003,85.72857143,2845
06037262303,1.015871728,0.971887035,4,No,0.028112965000000045,84.2,3038
06037262400,0.992822994,0.967522465,4,No,0.032477534999999946,86.4,3059
06037262501,0.909455069,0.951732991,4,No,0.04826700900000003,86.2,3785
06037262601,1.144693385,0.985750963,4,No,0.01424903700000002,83.0,3539
06037262604,0.995312298,0.968164313,4,No,0.031835686999999946,86.8,5523
06037262704,0.722798929,0.894993582,4,No,0.10500641799999999,81.9,3561
06037262706,1.04737822,0.975738126,4,No,0.024261874000000017,85.3,3571
06037262802,1.034512626,0.974326059,4,No,0.025673940999999978,81.8,3424
06037264000,1.002581152,0.969319641,4,No,0.03068035899999999,85.2,3069
06037264102,0.722123955,0.894865212,4,No,0.10513478799999998,86.4,2998
06037264103,0.829747662,0.93042362,4,No,0.06957638,85.1,2658
06037264301,0.46896586,0.771630295,4,No,0.22836970499999998,81.5,5552
06037264302,0.539958605,0.80860077,4,No,0.19139923000000003,87.1,5882
06037265100,0.535114144,0.805519897,4,No,0.19448010299999996,80.8,2454
06037265201,-0.018121259,0.478947368,2,No,0.521052632,84.23333333,2567
06037265202,-0.204338662,0.370860077,2,No,0.629139923,86.9,3981
06037265301,,,,,,,11977
06037265303,-1.227168194,0.012323492,1,Yes,0.987676508,78.85,5156
06037265304,-1.190933124,0.014505777,1,Yes,0.985494223,69.7,2878
06037265305,-0.501024458,0.214120668,1,Yes,0.785879332,69.7,3990
06037265410,,,,,,,1495
06037265420,1.063078203,0.977792041,4,No,0.022207959000000055,88.0,1838
06037265510,0.021122255,0.502567394,3,No,0.49743260600000005,83.275,4663
06037265520,0.437268517,0.752888318,4,No,0.247111682,86.7,5059
06037265601,0.619068144,0.851732991,4,No,0.148267009,89.8,3615
06037265602,0.608007064,0.845699615,4,No,0.15430038499999998,86.9,3044
06037265700,0.533750393,0.805134788,4,No,0.19486521199999995,85.0,4636
06037267100,0.620287949,0.85198973,4,No,0.14801027,87.6,6649
06037267200,0.2449804,0.632220796,3,No,0.36777920399999997,85.74285714,7004
06037267300,-0.011418277,0.483183569,2,No,0.5168164310000001,79.9,4235
06037267402,0.306195723,0.668934531,3,No,0.331065469,79.7,4872
06037267403,0.388714795,0.72169448,3,No,0.27830552,86.4,3000
06037267404,-0.038333302,0.468035944,2,No,0.5319640560000001,87.5,3475
06037267501,0.124660528,0.56508344,3,No,0.43491656,84.5,5993
06037267502,0.361824694,0.703594352,3,No,0.296405648,77.2,3632
06037267600,0.247048104,0.633504493,3,No,0.366495507,83.0,2916
06037267700,0.505936662,0.790372272,4,No,0.20962772799999996,84.4,3276
06037267800,0.372632907,0.712066752,3,No,0.287933248,82.2,2666
06037267901,0.693445076,0.88279846,4,No,0.11720154000000005,83.3,2428
06037267902,0.742043983,0.902310655,4,No,0.09768934500000004,89.6,3365
06037269000,0.736579984,0.900256739,4,No,0.09974326099999997,83.8,4813
06037269100,0.450408051,0.761232349,4,No,0.23876765099999997,85.9,4274
06037269300,1.017738705,0.972143774,4,No,0.02785622600000004,87.1,3840
06037269500,1.072369543,0.978562259,4,No,0.021437740999999955,86.3,3797
06037269601,-0.511142496,0.207317073,1,Yes,0.792682927,76.5,3393
06037269602,-0.047437507,0.462130937,2,No,0.537869063,79.4,2865
06037269700,0.424464692,0.744544288,3,No,0.25545571199999995,79.6,3546
06037269800,0.566425887,0.823106547,4,No,0.17689345300000003,81.6,3046
06037269903,0.350126259,0.695250321,3,No,0.30474967900000005,80.9,3421
06037269904,0.36869112,0.709242619,3,No,0.29075738100000004,76.8,3927
06037269905,0.433672994,0.750577664,4,No,0.24942233599999997,78.4,2459
06037269906,0.599676746,0.840436457,4,No,0.15956354299999997,81.4,3158
06037269907,0.227872251,0.62156611,3,No,0.37843389000000005,81.84285714,2692
06037270100,0.444250524,0.757381258,4,No,0.242618742,81.3,4202
06037270200,0.075708653,0.533761232,3,No,0.46623876799999997,83.2,3226
06037270300,0.056383419,0.522079589,3,No,0.47792041100000004,79.6,2542
06037271100,0.435001927,0.751347882,4,No,0.24865211799999998,81.1,2445
06037271200,0.270542104,0.6478819,3,No,0.3521181,79.2,2770
06037271300,0.598838666,0.839922978,4,No,0.16007702199999996,82.4,4395
06037271400,0.307226369,0.669833119,3,No,0.330166881,84.2,3743
06037271500,0.698650925,0.884595635,4,No,0.11540436499999995,85.2,3187
06037271600,0.288374436,0.658408216,3,No,0.341591784,84.7,4811
06037271701,0.477926774,0.776893453,4,No,0.223106547,85.0,5694
06037271702,0.318626526,0.676636714,3,No,0.32336328599999997,80.2,3918
06037271801,-0.094220996,0.433247754,2,No,0.5667522460000001,81.4,3071
06037271802,0.233586428,0.625032092,3,No,0.374967908,80.9,5644
06037271901,0.461681735,0.767779204,4,No,0.232220796,82.4,3245
06037271902,0.274313785,0.649935815,3,No,0.350064185,86.2,4207
06037272100,0.530275261,0.802952503,4,No,0.19704749700000002,83.7,4578
06037272201,0.005676223,0.493324775,2,No,0.506675225,81.4,2390
06037272202,0.060890001,0.525160462,3,No,0.474839538,79.2,3359
06037272301,0.224442099,0.618741977,3,No,0.381258023,82.4,3045
06037272302,-0.034555539,0.470089859,2,No,0.529910141,80.9,4457
06037273100,0.654024256,0.865596919,4,No,0.13440308099999998,82.4,2742
06037273200,0.406873996,0.732349166,3,No,0.267650834,79.9,3229
06037273300,0.321879627,0.679332478,3,No,0.32066752200000004,81.3,2915
06037273402,0.531223048,0.804107831,4,No,0.19589216899999995,81.5,2641
06037273502,0.304413997,0.668164313,3,No,0.331835687,80.6,2861
06037273600,0.646928876,0.864056483,4,No,0.13594351699999996,81.5,2375
06037273700,0.734672198,0.899358151,4,No,0.10064184899999995,81.8,2895
06037273800,0.553704223,0.815789474,4,No,0.18421052599999999,81.7,2872
06037273902,0.492155112,0.784724005,4,No,0.21527599500000005,83.5,4221
06037274100,0.479539224,0.777920411,4,No,0.22207958900000002,82.8,4838
06037274202,0.560975252,0.819897304,4,No,0.18010269599999995,81.2,4284
06037275101,,,,,,,1161
06037275102,-0.419889942,0.254685494,2,No,0.7453145059999999,81.3,4338
06037275200,0.022460759,0.503465982,3,No,0.49653401799999997,80.3,3751
06037275302,0.544857419,0.811810013,4,No,0.188189987,82.3,5059
06037275311,0.355199747,0.698202824,3,No,0.301797176,81.8,5462
06037275400,0.898991943,0.949293967,4,No,0.050706032999999984,82.6,4069
06037275500,-0.530501898,0.197304236,1,Yes,0.802695764,80.9,5449
06037275602,0.6946842,0.883055199,4,No,0.11694480100000004,81.0,12100
06037275603,0.470465,0.772913992,4,No,0.227086008,81.8,2537
06037276000,0.644347784,0.863286264,4,No,0.13671373600000003,87.0,5657
06037276100,0.335319501,0.685879332,3,No,0.31412066800000005,80.0,5739
06037276400,0.598169512,0.839794608,4,No,0.16020539199999995,82.9,4071
06037276500,,,,,,,5674
06037276601,0.655212977,0.866367137,4,No,0.133632863,85.3,4115
06037276603,0.59280367,0.836071887,4,No,0.163928113,82.4,5489
06037276604,0.453692017,0.763799743,4,No,0.23620025700000002,83.3,4624
06037277000,0.664446754,0.869319641,4,No,0.13068035899999997,81.5,5566
06037277100,0.622093012,0.852631579,4,No,0.14736842100000003,82.0,3100
06037277200,-0.416493653,0.25648267,2,No,0.74351733,78.9,2196
06037277400,,,,,,,909
06037278001,0.47215103,0.77394095,4,No,0.22605905000000004,80.6,2508
06037278102,0.912703078,0.952631579,4,No,0.04736842100000005,81.6,3088
06037291110,-0.721242594,0.115789474,1,Yes,0.8842105259999999,78.1,4391
06037291120,-0.716459882,0.11732991,1,Yes,0.88267009,75.3,2407
06037291130,-0.280523179,0.331578947,2,No,0.668421053,77.32857143,3626
06037291210,-0.463311445,0.231707317,1,Yes,0.768292683,84.0,5768
06037291220,-0.721881501,0.115661104,1,Yes,0.884338896,83.7,3640
06037291300,0.221186744,0.616816431,3,No,0.38318356899999995,79.0,3037
06037292000,-0.493374673,0.21758665,1,Yes,0.78241335,80.3,6567
06037293201,-0.223139263,0.359178434,2,No,0.6408215660000001,78.2,6289
06037293202,-0.684143974,0.131322208,1,Yes,0.868677792,78.8,6740
06037293301,0.238061899,0.627471117,3,No,0.372528883,79.7,3108
06037293302,-0.076544477,0.443132221,2,No,0.5568677790000001,85.0,5082
06037293304,-0.320207462,0.307445443,2,No,0.692554557,81.4,4832
06037293306,0.199139298,0.602824134,3,No,0.397175866,80.1,2436
06037293307,-0.36977549,0.280359435,2,No,0.719640565,78.5,2284
06037294110,-0.60647167,0.164569961,1,Yes,0.835430039,82.0,4129
06037294120,-0.76254183,0.102695764,1,Yes,0.897304236,77.0,2687
06037294200,-0.299078838,0.319255456,2,No,0.680744544,78.6,4874
06037294301,-0.078131401,0.442362003,2,No,0.557637997,81.6,2471
06037294302,-0.574512551,0.181001284,1,Yes,0.818998716,80.0,4382
06037294410,-0.557166702,0.187933248,1,Yes,0.812066752,79.6,5079
06037294421,-0.580201374,0.178690629,1,Yes,0.821309371,81.2,2891
06037294510,-0.80346772,0.089473684,1,Yes,0.910526316,76.2,5082
06037294520,-0.488619123,0.219512195,1,Yes,0.780487805,81.3,3710
06037294610,-0.521984405,0.202053915,1,Yes,0.797946085,80.0,4334
06037294620,-0.688118991,0.127856226,1,Yes,0.872143774,81.8,4683
06037294701,-1.161098057,0.017971759,1,Yes,0.982028241,75.6,3099
06037294810,-1.034853797,0.034017972,1,Yes,0.965982028,80.2,4278
06037294820,-1.171049059,0.016944801,1,Yes,0.983055199,76.2,3473
06037294830,-1.02581639,0.035173299,1,Yes,0.964826701,77.4,4134
06037294900,-0.788442406,0.093966624,1,Yes,0.906033376,79.5,3853
06037295103,0.466650148,0.770089859,4,No,0.22991014099999996,80.3,5188
06037296210,-0.816468765,0.085237484,1,Yes,0.914762516,80.2,3132
06037296220,-0.94099915,0.055198973,1,Yes,0.944801027,76.6,4447
06037296300,0.209510173,0.609370988,3,No,0.390629012,81.1,5027
06037296401,0.236704363,0.62618742,3,No,0.37381257999999995,84.1,3229
06037296402,0.14570327,0.576893453,3,No,0.42310654700000006,79.0,3312
06037296500,-0.472629653,0.227471117,1,Yes,0.772528883,77.1,3447
06037296600,-0.696149406,0.125545571,1,Yes,0.874454429,76.9,5358
06037296901,-0.354640291,0.288831836,2,No,0.711168164,78.5,4466
06037296902,-0.623266673,0.156097561,1,Yes,0.8439024390000001,80.3,4219
06037297000,0.492362402,0.784852375,4,No,0.21514762499999995,82.6,5597
06037297110,-1.365528254,0.005263158,1,Yes,0.994736842,77.8,4649
06037297120,-0.591841694,0.171758665,1,Yes,0.828241335,76.2,3053
06037297201,-0.131394169,0.412580231,2,No,0.587419769,79.8,4505
06037297202,0.064706646,0.526829268,3,No,0.47317073200000004,79.4,3786
06037297300,0.191008577,0.597432606,3,No,0.40256739399999997,79.8,2193
06037297400,0.387124136,0.720282413,3,No,0.27971758700000005,82.8,3356
06037297500,0.360676582,0.702695764,3,No,0.297304236,78.3,4707
06037297601,-0.444163194,0.241591784,1,Yes,0.758408216,79.6,2816
06037297602,0.103978796,0.5521181,3,No,0.44788190000000005,81.3,3687
06037300100,0.526410068,0.801155327,4,No,0.19884467299999997,85.4,6014
06037300200,0.237088917,0.626444159,3,No,0.37355584100000006,81.6,5352
06037300301,0.459446943,0.766880616,4,No,0.23311938399999999,84.0,6024
06037300400,0.345521088,0.692041078,3,No,0.30795892199999997,82.2,5986
06037300501,0.4273276,0.746726573,3,No,0.253273427,82.3,3264
06037300502,0.273204498,0.649037227,3,No,0.350962773,79.8,5874
06037300600,0.076227257,0.534146341,3,No,0.465853659,82.7,9609
06037300701,0.439826234,0.754685494,4,No,0.24531450600000004,82.2,5835
06037300702,0.41586628,0.738382542,3,No,0.261617458,87.5,5430
06037300800,0.377490197,0.714505777,3,No,0.28549422300000005,83.2,7280
06037300901,0.537253007,0.807060334,4,No,0.192939666,86.3,6540
06037300902,0.590770775,0.835044929,4,No,0.16495507099999995,87.3,1981
06037301000,0.016141714,0.498844673,2,No,0.501155327,82.8,5230
06037301100,0.063320041,0.52605905,3,No,0.47394095,84.5,7114
06037301203,-0.070013665,0.447111682,2,No,0.5528883179999999,84.1,4711
06037301204,0.057686452,0.522849807,3,No,0.47715019299999994,83.3,5284
06037301205,0.420759231,0.741976893,3,No,0.258023107,84.5,2106
06037301206,-0.253289045,0.343774069,2,No,0.656225931,83.2,5281
06037301300,0.573657804,0.826572529,4,No,0.173427471,84.4,1894
06037301400,0.409774145,0.73465982,3,No,0.26534018000000004,80.5,4190
06037301501,0.083025329,0.538767651,3,No,0.461232349,81.6,1790
06037301502,-0.593328193,0.170603338,1,Yes,0.829396662,81.9,6750
06037301601,-0.477874755,0.224903723,1,Yes,0.7750962770000001,85.9,6112
06037301602,0.079582233,0.536200257,3,No,0.46379974300000004,80.1,4446
06037301701,0.301422091,0.666110398,3,No,0.33388960199999995,79.1,2962
06037301702,-0.419592241,0.254813864,2,No,0.745186136,82.3,5835
06037301801,-0.1382757,0.40860077,2,No,0.5913992299999999,81.6,5258
06037301802,-0.177433698,0.387548139,2,No,0.612451861,78.4,4516
06037301900,-0.226886885,0.3563543,2,No,0.6436457,80.0,8192
06037302002,-0.244114402,0.348652118,2,No,0.651347882,82.7,3949
06037302003,-0.267531503,0.336842105,2,No,0.663157895,77.0,3665
06037302004,-0.426843555,0.251347882,2,No,0.748652118,80.6,4151
06037302102,0.152299537,0.580744544,3,No,0.419255456,81.5,5946
06037302103,-0.415011675,0.257381258,2,No,0.742618742,85.2,5430
06037302104,-0.098699448,0.430166881,2,No,0.569833119,80.5,4288
06037302201,-0.722795728,0.115275995,1,Yes,0.884724005,83.2,4019
06037302202,-0.516404022,0.205006418,1,Yes,0.794993582,78.4,5510
06037302301,-0.301250456,0.31720154,2,No,0.68279846,79.2,3985
06037302302,-0.434085744,0.246983312,1,Yes,0.753016688,81.7,5337
06037302401,-0.5846317,0.175866496,1,Yes,0.824133504,81.6,7395
06037302503,-0.448212227,0.240308087,1,Yes,0.7596919129999999,85.3,4290
06037302504,-0.546854264,0.191912709,1,Yes,0.808087291,82.9,4273
06037302505,-1.009954995,0.039409499,1,Yes,0.960590501,77.4,4376
06037302506,-0.238801325,0.350834403,2,No,0.649165597,79.8,3262
06037310100,0.338936376,0.688318357,3,No,0.311681643,83.6,5644
06037310201,0.051153166,0.518741977,3,No,0.481258023,84.0,5732
06037310202,0.035323489,0.511168164,3,No,0.488831836,81.5,5104
06037310300,0.605341092,0.84338896,4,No,0.15661104000000003,82.3,2881
06037310400,0.244476997,0.631835687,3,No,0.36816431299999997,79.7,3247
06037310501,-0.400109336,0.265596919,2,No,0.734403081,80.1,4066
06037310601,-0.009632537,0.484467266,2,No,0.515532734,80.0,6383
06037310602,0.343596598,0.69127086,3,No,0.30872913999999996,82.1,2853
06037310701,-0.244922345,0.3478819,2,No,0.6521181,83.6,2181
06037310702,-0.052294608,0.459435173,2,No,0.5405648270000001,82.6,6567
06037310703,-0.698908531,0.124903723,1,Yes,0.875096277,82.9,4793
06037310800,0.117096069,0.560077022,3,No,0.439922978,82.4,5314
06037310900,0.311320623,0.673299101,3,No,0.326700899,80.1,6071
06037311000,0.386822053,0.719897304,3,No,0.28010269600000004,79.9,3641
06037311100,0.281389149,0.653915276,3,No,0.346084724,81.2,4183
06037311200,0.358495527,0.70012837,3,No,0.29987162999999994,80.7,3171
06037311300,0.394544056,0.725545571,3,No,0.27445442900000006,80.1,3896
06037311400,0.649852848,0.864569961,4,No,0.13543003899999995,81.2,2300
06037311500,0.444086588,0.757252888,4,No,0.242747112,81.7,5828
06037311600,0.372473215,0.711810013,3,No,0.288189987,79.1,6707
06037311700,0.508016731,0.790629012,4,No,0.20937098799999998,80.8,6200
06037311801,0.195819497,0.601283697,3,No,0.39871630300000005,79.4,2873
06037311802,-0.113153731,0.422464698,2,No,0.577535302,78.2,4068
06037320000,,,,,,,0
06037320100,-0.113216871,0.422336329,2,No,0.577663671,84.8,7601
06037320201,-0.615074419,0.159820282,1,Yes,0.840179718,76.2,4049
06037320202,-0.200489612,0.372913992,2,No,0.627086008,79.4,6151
06037320300,-0.455700088,0.236200257,1,Yes,0.763799743,80.8,6734
06037400204,0.50881311,0.791014121,4,No,0.20898587899999999,83.3,5637
06037400205,0.723737021,0.89550706,4,No,0.10449293999999998,85.1,2846
06037400206,0.570685702,0.824646983,4,No,0.17535301700000006,82.0,5365
06037400207,0.57514039,0.827599487,4,No,0.17240051300000003,80.5,4608
06037400302,-0.013449896,0.481643132,2,No,0.518356868,84.7,3154
06037400304,0.039839316,0.51296534,3,No,0.48703465999999995,79.2,7788
06037400402,0.342914243,0.691014121,3,No,0.30898587899999996,80.6,4305
06037400403,0.23459452,0.625545571,3,No,0.37445442900000003,83.9,3906
06037400404,0.630710288,0.855840822,4,No,0.144159178,80.6,4268
06037400501,0.651672184,0.864955071,4,No,0.13504492899999998,82.2,2049
06037400602,-0.033535674,0.470988447,2,No,0.529011553,79.7,4250
06037400603,0.36463584,0.705519897,3,No,0.29448010300000005,81.4,5201
06037400604,0.230035552,0.622978177,3,No,0.377021823,77.9,3501
06037400800,,,,,,,6967
06037400900,0.36965407,0.710012837,3,No,0.28998716300000005,84.2,4424
06037401001,0.516745744,0.795121951,4,No,0.20487804899999995,82.3,3062
06037401002,0.248861454,0.634531451,3,No,0.36546854900000003,80.9,3678
06037401101,0.172789776,0.589602054,3,No,0.410397946,80.3,5582
06037401102,0.019169512,0.501155327,3,No,0.498844673,81.9,3896
06037401201,0.425827455,0.745827985,3,No,0.254172015,79.7,3377
06037401202,0.001478385,0.489987163,2,No,0.510012837,78.3,4706
06037401203,-0.130323048,0.413607189,2,No,0.5863928110000001,79.7,5224
06037401303,0.510075578,0.791912709,4,No,0.208087291,84.8,2074
06037401304,0.659258955,0.868164313,4,No,0.13183568700000003,81.5,5449
06037401311,0.100654698,0.549935815,3,No,0.450064185,84.4,6120
06037401312,0.09875519,0.549037227,3,No,0.450962773,80.6,5401
06037401500,-0.065898561,0.450577664,2,No,0.549422336,79.9,6213
06037401601,-0.095791293,0.432477535,2,No,0.5675224649999999,80.1,5368
06037401602,-0.043741296,0.464184852,2,No,0.535815148,81.1,6294
06037401603,0.223336341,0.618100128,3,No,0.381899872,76.7,2951
06037401701,0.259363697,0.640821566,3,No,0.35917843400000005,81.6,4488
06037401703,-0.187308207,0.381386393,2,No,0.618613607,77.4,4107
06037401704,-0.334522424,0.299614891,2,No,0.700385109,79.6,7108
06037401800,0.418365309,0.740308087,3,No,0.25969191300000005,83.1,7927
06037401901,,,,,,,3945
06037401902,0.57949743,0.829268293,4,No,0.17073170699999995,80.8,6223
06037402001,0.143754771,0.576123235,3,No,0.42387676500000004,82.7,3294
06037402002,-0.05409848,0.458279846,2,No,0.5417201540000001,78.6,4125
06037402101,-0.412915976,0.258536585,2,No,0.741463415,79.2,5558
06037402102,-0.292244679,0.323748395,2,No,0.676251605,80.7,4858
06037402200,-0.083868941,0.439409499,2,No,0.5605905010000001,77.9,6782
06037402301,-0.524891337,0.200256739,1,Yes,0.799743261,85.1,5464
06037402303,-0.709054847,0.120539153,1,Yes,0.879460847,80.6,4080
06037402304,-1.131589246,0.021052632,1,Yes,0.978947368,76.2,4057
06037402402,-0.576635698,0.179974326,1,Yes,0.820025674,77.0,6635
06037402403,-0.361731477,0.284467266,2,No,0.715532734,78.1,5231
06037402404,,,,,,,1862
06037402405,-0.46314776,0.231835687,1,Yes,0.768164313,79.8,2875
06037402406,-0.735132879,0.111424904,1,Yes,0.888575096,76.3,5329
06037402501,-1.063191422,0.029653402,1,Yes,0.970346598,75.8,5591
06037402502,-0.627974275,0.154172015,1,Yes,0.845827985,81.7,6839
06037402600,-0.435861954,0.245699615,1,Yes,0.754300385,82.2,7493
06037402702,-1.017497338,0.037740693,1,Yes,0.962259307,75.7,6365
06037402703,-0.203224548,0.371373556,2,No,0.628626444,79.6,4661
06037402705,-0.085602179,0.438510911,2,No,0.5614890889999999,80.1,3254
06037402706,-0.235470039,0.3521181,2,No,0.6478819,77.5,3834
06037402801,-0.864805304,0.073684211,1,Yes,0.926315789,76.2,4976
06037402803,-0.630599261,0.15224647,1,Yes,0.84775353,78.4,3270
06037402804,-0.719284343,0.116688062,1,Yes,0.883311938,76.2,4238
06037402902,-0.759222335,0.103979461,1,Yes,0.896020539,78.3,6903
06037402903,-0.682959401,0.131707317,1,Yes,0.868292683,83.0,4363
06037402904,-0.395399681,0.268164313,2,No,0.731835687,77.3,3705
06037403000,-0.497146385,0.215789474,1,Yes,0.784210526,79.4,6950
06037403200,,,,,,,399
06037403303,-0.075411129,0.444030809,2,No,0.555969191,83.8,2741
06037403304,0.328457856,0.68241335,3,No,0.31758664999999997,83.1,4863
06037403305,0.592948039,0.836328626,4,No,0.16367137399999998,82.3,2294
06037403312,0.031681137,0.509370988,3,No,0.490629012,86.0,5096
06037403316,0.291106919,0.660077022,3,No,0.33992297800000004,87.2,6757
06037403317,0.388482531,0.72156611,3,No,0.27843388999999996,85.3,4710
06037403318,0.235613046,0.62605905,3,No,0.37394095000000005,82.4,6367
06037403319,0.111335795,0.556996149,3,No,0.44300385099999995,83.6,4046
06037403320,0.416183171,0.73902439,3,No,0.26097561,87.7,4992
06037403321,0.279208971,0.65198973,3,No,0.34801026999999995,85.1,6303
06037403322,0.245486857,0.632734275,3,No,0.367265725,81.1,3703
06037403323,0.369345415,0.709756098,3,No,0.29024390200000005,82.6,5494
06037403324,0.3825769,0.717971759,3,No,0.282028241,86.8,7193
06037403325,0.378104412,0.714890886,3,No,0.28510911400000005,80.8,5348
06037403401,0.283239764,0.654813864,3,No,0.34518613600000003,84.1,5136
06037403402,0.192835881,0.598973042,3,No,0.401026958,81.7,3745
06037403403,0.418879555,0.740564827,3,No,0.25943517299999996,83.0125,4898
06037403404,0.302727082,0.666623877,3,No,0.33337612299999997,85.0,2645
06037403405,0.376156153,0.713992298,3,No,0.28600770200000003,84.7,1698
06037403406,0.124031713,0.564313222,3,No,0.435686778,83.4,2955
06037403407,0.308572638,0.671116816,3,No,0.32888318400000005,81.4,2314
06037403408,0.372330245,0.711553273,3,No,0.28844672699999996,87.7,6512
06037403500,-0.032143086,0.472015404,2,No,0.527984596,80.1,1835
06037403600,0.234870855,0.62593068,3,No,0.37406932000000004,83.0,6690
06037403702,0.242056458,0.63055199,3,No,0.36944801000000005,79.7,3786
06037403703,0.014501239,0.498459564,2,No,0.501540436,80.3,4542
06037403721,0.137131209,0.571116816,3,No,0.42888318400000003,80.7,4897
06037403722,-0.20842395,0.368421053,2,No,0.631578947,82.8,5628
06037403801,-0.041349386,0.466110398,2,No,0.533889602,78.9,6224
06037403802,-0.177690702,0.38703466,2,No,0.61296534,78.2,6687
06037403901,0.026607684,0.505905006,3,No,0.494094994,80.1,3174
06037403902,0.056770418,0.522464698,3,No,0.47753530200000005,77.4,5140
06037404000,-0.061091165,0.453016688,2,No,0.546983312,79.4,4614
06037404100,-0.369329868,0.280744544,2,No,0.719255456,79.4,6277
06037404201,-0.354126747,0.289730424,2,No,0.710269576,76.2,3519
06037404202,-0.377045753,0.277150193,2,No,0.722849807,79.6,4252
